conversation_id,customer_id,tweet_id,timestamp,customer_text,cleaned_text,next_agent_response,message_position,cluster
customer_308952,308952,862992,2017-10-08 18:29:09+00:00,iOS 11 is such a piece of shit! So tired of the phone freezing up all the time. Damn thing is so buggy @AppleSupport Let us rollback to 10!!,iOS 11 is such a piece of shit! So tired of the phone freezing up all the time. Damn thing is so buggy Let us rollback to 10!!,@308952 Thanks for reaching out. Let's meet in DM to take a closer look together. Send us a message and we'll go from there. https://t.co/GDrqU22YpT,0,8
customer_479440,479440,1548789,2017-11-03 22:34:15+00:00,"I could only use my #iPhoneX for 30 minutes, before it stopped working. I expected more... @115858 @116333","I could only use my #iPhoneX for 30 minutes, before it stopped working. I expected more...",@479440 We want to make sure you enjoy your new iPhone X. DM us some more details and we can help. https://t.co/GDrqU22YpT,0,15
customer_207668,207668,387240,2017-10-09 05:42:21+00:00,ummm this new update got my phone tweaking @115858 @AppleSupport ...,ummm this new update got my phone tweaking ...,"@207668 Hey there. What's going on with your iPhone? DM details, we'll meet you there to help out. https://t.co/GDrqU22YpT",0,16
customer_229221,229221,564016,2017-12-02 23:51:43+00:00,@AppleSupport I have restarted both devices. Tried turning Bluetooth off then back on for the MacBook and tried turning on then off Airplane mode on the watch. What’s going on that nothing is working the way it’s supposed to?,I have restarted both devices. Tried turning Bluetooth off then back on for the MacBook and tried turning on then off Airplane mode on the watch. What’s going on that nothing is working the way it’s supposed to?,@229221 We want to help. Please send us a DM and we'll continue there. https://t.co/GDrqU22YpT,16,1
customer_152855,152855,1373273,2017-10-27 23:04:17+00:00,@AppleSupport Re download it,Re download it,"@152855 We'll explain. If the app is no longer in the App Store, you will not be able to download it, even if you had previously.",0,7
customer_583952,583952,1971418,2017-11-01 17:15:51+00:00,@AppleSupport I*,I*,@583952 Let's check this out together. Follow us to DM and we'll take a closer look. https://t.co/GDrqU22YpT,0,2
customer_156460,156460,172935,2017-11-24 22:25:05+00:00,So my phone just deleted every message on my phone. GREAT! I love how much trouble and pain @115858 causes me..,So my phone just deleted every message on my phone. GREAT! I love how much trouble and pain causes me..,@156460 We'd be happy to assist you with this. What iPhone and software version are you using?,0,15
customer_245864,245864,542324,2017-12-02 07:43:00+00:00,"@AppleSupport Not an issue but when u put a new SIM, go to settings-&gt;AppleID. It asks you to “Uptade” instead of “Update” your trusted phone.","Not an issue but when u put a new SIM, go to settings-&gt;AppleID. It asks you to “Uptade” instead of “Update” your trusted phone.",@245864 Send us a DM please. We'd like to hear more about this. https://t.co/GDrqU22YpT,0,16
customer_285397,285397,693694,2017-10-05 20:37:13+00:00,Dear @115858 your update sucks please fix this so my phone isn’t so damn buggy and I can access my apps. Yours truely The iPhone users,Dear your update sucks please fix this so my phone isn’t so damn buggy and I can access my apps. Yours truely The iPhone users,@285397 We'd be happy to assist and look into this with you. Let us know what you're experiencing and we can start from there.,0,16
customer_223289,223289,456117,2017-12-01 00:00:11+00:00,Goodbye apps...? More issues have arrived 😓 @AppleSupport https://t.co/4NYP0hCSbD,Goodbye apps...? More issues have arrived 😓,"@223289 We’d love to help. To start, please send us a DM confirming which software version you’re using. https://t.co/GDrqU22YpT",10,15
customer_596092,596092,2015805,2017-11-05 19:26:56+00:00,"@AppleSupport can y’all fix the shitty update, everytime I️ put the letter “I️” while texting or snapping a question mark in a box appears","can y’all fix the shitty update, everytime I️ put the letter “I️” while texting or snapping a question mark in a box appears",@596092 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,0,0
customer_232550,232550,1977004,2017-10-18 17:25:40+00:00,@AppleSupport Please can you check this email that i got this morning as it appears fake!,Please can you check this email that i got this morning as it appears fake!,"@232550 If you're concerned that an email claiming to be from Apple is fake, see how to handle that here: https://t.co/6Ye6EtSytB",0,13
customer_484424,484424,1571019,2017-11-04 11:23:51+00:00,What is this stupid autocorrect question mark in a box @115858,What is this stupid autocorrect question mark in a box,"@484424 Hey, thanks for reaching out! Take a look at this article and let us know if it helps you get it resolved: https://t.co/MaraeomA15",0,0
customer_489156,489156,1591089,2017-11-04 20:35:38+00:00,@115858 Fix your damn I️ shit,Fix your damn I️ shit,@489156 We can partner with you. Check out these steps for help: https://t.co/xU1AGHStV6,0,2
customer_333045,333045,897158,2017-10-21 01:17:10+00:00,@AppleSupport My battery is draining super fast after loading the newest update. I need advice.,My battery is draining super fast after loading the newest update. I need advice.,@333045 We're here to help. Let's meet up in DM and work together there. https://t.co/GDrqU22YpT,0,9
customer_607050,607050,2052648,2017-10-05 23:14:27+00:00,"@AppleSupport any help? My iPhone 6s battery has been awful since the iOS 11 update.
60% charge after 1 hour of usage. What a joke.",any help? My iPhone 6s battery has been awful since the iOS 11 update. 60% charge after 1 hour of usage. What a joke.,@607050 Thanks for reaching out to us. We'd like to help you and look into this further. Please DM us to continue working on this. https://t.co/GDrqU22YpT,0,9
customer_501453,501453,1640181,2017-11-05 20:52:23+00:00,"Dear @115858 @AppleSupport 
For the love of God address the
“ I “ situation. It’s horribly annoying to everyone !!!!",Dear For the love of God address the “ I “ situation. It’s horribly annoying to everyone !!!!,@501453 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0,18
customer_514857,514857,1697356,2017-11-06 22:41:58+00:00,Wtf is wrong with my #iphone @115858 😑😡😡😡😡😡😡😤,Wtf is wrong with my #iphone 😑😡😡😡😡😡😡😤,@514857 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0,4
customer_225884,225884,954243,2017-10-21 15:35:01+00:00,@AppleSupport do you still offer free battery replacements for iPhone 6s’s sold in September/October of 2015?,do you still offer free battery replacements for iPhone 6s’s sold in September/October of 2015?,"@225884 Check out this information: https://t.co/aPWqZMycUP If you have questions, send us a DM by clicking on the link below. https://t.co/GDrqU22YpT",0,17
customer_203983,203983,371477,2017-10-08 21:50:17+00:00,@AppleSupport Yes and still getting notifications . But  okay ima hit y’all up,Yes and still getting notifications . But okay ima hit y’all up,@203983 We look forward to working with you to resolve this. https://t.co/GDrqU22YpT,2,12
customer_459015,459015,1460633,2017-11-02 21:32:36+00:00,@AppleSupport None of my keyboard short cuts or any sound settings from previous iOS are working.,None of my keyboard short cuts or any sound settings from previous iOS are working.,"@459015 Thanks for letting us know. Prior to updating, did you make a backup of your iPhone?",2,1
customer_580076,580076,1954109,2017-10-29 17:40:06+00:00,@AppleSupport help my phone broke,help my phone broke,@580076 Thanks for reaching out! What happened to your iPhone? We’d be happy to help you with it.,0,15
customer_758719,758719,2700947,2017-11-19 20:43:09+00:00,@AppleSupport @758720 The 2 sentences above took about 2 minutes to type.,The 2 sentences above took about 2 minutes to type.,@758719 We'd be happy to look into this with you! Send us a DM letting us know which iOS version you're running. https://t.co/GDrqU22YpT,0,19
customer_208443,208443,390478,2017-10-09 13:05:20+00:00,@AppleSupport ios11 update~ It changes from portrait mode to landscape mode automatically. https://t.co/4dJyWvuunm,ios11 update~ It changes from portrait mode to landscape mode automatically.,"@208443 Thanks for reaching out. What device are you using that does this? Also, are you on iOS 11.0.2?",2,3
customer_664872,664872,2288509,2017-11-12 02:32:34+00:00,PSA TO @115858 📲 “👁” NEED MY “👁” FIXED! PLEASE AND THANK YOU!‼️ #apple #ios11 #iphoneupdate https://t.co/3qjlgdi2h4,PSA TO 📲 “👁” NEED MY “👁” FIXED! PLEASE AND THANK YOU!‼️ #apple #ios11 #iphoneupdate,"@664872 iOS 11.1.1 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know in DM if the issue persists afterwards. 

How to back up: https://t.co/ui8Itz8ESg https://t.co/GDrqU22YpT",0,10
customer_518262,518262,1710777,2017-11-07 00:53:25+00:00,@AppleSupport  Why are all my “I️” changing to A and question mark!  Please fix me!!! 🤦🏼‍♀️ I cannot take it!,Why are all my “I️” changing to A and question mark! Please fix me!!! 🤦🏼‍♀️ I cannot take it!,@518262 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0,0
customer_503123,503123,2729110,2017-11-20 14:47:47+00:00,@AppleSupport Yes I use Apple Music for rest of my music. Every single song though has the cloud download icon.,Yes I use Apple Music for rest of my music. Every single song though has the cloud download icon.,"@503123 Got it. Did you already have your music sorted into playlists? If so, do those playlists still show?",4,5
customer_453701,453701,1437498,2017-11-02 14:45:58+00:00,@AppleSupport They are as it’s now just a watch ☹️ 11 and 4.1 - have restarted both! Just seen there’s an update to ios 11.1 so will try this,They are as it’s now just a watch ☹️ 11 and 4.1 - have restarted both! Just seen there’s an update to ios 11.1 so will try this,@453701 Perfect. Complete that update and meet us in DM if the issue persists. Be sure you’ve got a current backup prior to updating. https://t.co/GDrqU22YpT,2,3
customer_302776,302776,1645793,2017-10-17 11:09:30+00:00,@115948 @AppleSupport duplicates (see attachment) https://t.co/rhx8HDOKIn,duplicates (see attachment),@302776 Thanks for providing that screenshot for us. Can you provide us which iOS version your device is using? https://t.co/ZTw54HL4Rm,0,13
customer_521750,521750,1725068,2017-10-17 19:08:51+00:00,"@AppleSupport I don’t usually take photos inside of apps. But yes, Messenger is also having problems sending snapshots that are in focus.","I don’t usually take photos inside of apps. But yes, Messenger is also having problems sending snapshots that are in focus.",@521750 Have you updated to 11.0.3? https://t.co/80YRnjDFDk Send us a DM and let us know. https://t.co/GDrqU22YpT,2,12
customer_529242,529242,1757901,2017-11-07 17:18:04+00:00,I️ I️ I️ I️ I️ I️ @115858  FIX THIS SHIT,I️ I️ I️ I️ I️ I️ FIX THIS SHIT,@529242 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0,18
customer_266991,266991,619423,2017-11-22 14:40:46+00:00,@AppleSupport Apple Maps Issue. It wants me to do an unnecessary left turn and then a U turn when in the end I could have just made a right turn https://t.co/1KoyKBPhrm,Apple Maps Issue. It wants me to do an unnecessary left turn and then a U turn when in the end I could have just made a right turn,@266991 We'd like to help with your Maps. Send us a DM with the device you are using Maps on and we can assist further. https://t.co/GDrqU22YpT,0,1
customer_128489,128489,743457,2017-10-11 12:30:24+00:00,@AppleSupport Since iOS 11 my new playlists (added through the latest iTunes) won't sync with my iOS 11 device (iPhone 7). What's the deal?,Since iOS 11 my new playlists (added through the latest iTunes) won't sync with my iOS 11 device (iPhone 7). What's the deal?,@128489 We want to help.  Are you updated to iOS 11.0.2?  Are you an Apple Music member?,0,3
customer_342237,342237,937505,2017-10-21 13:27:54+00:00,@AppleSupport certain words on my iMessages keep disappearing?? Sometimes I restart my phone and that fixes it but it’s still happening,certain words on my iMessages keep disappearing?? Sometimes I restart my phone and that fixes it but it’s still happening,@342237 Have you updated to iOS 11.0.3? https://t.co/80YRnjDFDk Send us a DM with more details. https://t.co/GDrqU22YpT,0,12
customer_213776,213776,910692,2017-10-10 14:13:09+00:00,@AppleSupport thousands of developers affected by this bug: 31975116 - can you post any status update? NFS breaks since Sierra...,thousands of developers affected by this bug: 31975116 - can you post any status update? NFS breaks since Sierra...,@213776 Thanks for reaching out. We recommend contacting our Developer Support team. You can reach them here: https://t.co/kUeSUrcx4N,0,11
customer_210814,210814,1989049,2017-11-02 06:06:23+00:00,@115858 @AppleSupport how do I downgrade my #iphone6 #ios11 to ios10? Battery draining very fast on ios11,how do I downgrade my #iphone6 #ios11 to ios10? Battery draining very fast on ios11,@210814 Let’s work together to get this addressed. Approximately how long ago did you update? Let us know via a DM. We’ll go from there. https://t.co/GDrqU22YpT,4,9
customer_515737,515737,1700836,2017-11-06 19:31:27+00:00,@AppleSupport when is an update coming out so that I’d stop looking like question marks? really over it,when is an update coming out so that I’d stop looking like question marks? really over it,@515737 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0,0
customer_235354,235354,903665,2017-10-20 23:09:45+00:00,Hey @AppleSupport how do I make the touchbar on a MBP permanently show the original keys that the touchbar replaces? I don't want touchbar.,Hey how do I make the touchbar on a MBP permanently show the original keys that the touchbar replaces? I don't want touchbar.,"@235354 OK, you found the answer. If you have any additional questions feel free to send us a DM. Thanks.",0,19
customer_556772,556772,1863362,2017-10-20 05:10:52+00:00,please fix the battery issues in the new ios i have to keep charging my phone when i didnt have to before @AppleSupport,please fix the battery issues in the new ios i have to keep charging my phone when i didnt have to before,@556772 We'd like to help with your battery concerns. DM us your model iPhone and the iOS 11 version installed to get started. https://t.co/GDrqU22YpT,0,9
customer_611067,611067,2066395,2017-10-08 02:28:31+00:00,@AppleSupport do you know emails are being sent out by people impersonating you 😳😳😳😳 https://t.co/vRMLk9gt8o,do you know emails are being sent out by people impersonating you 😳😳😳😳,@611067 Thanks for reaching out. Use the steps in https://t.co/LNMCdqt6fD to forward that to us. Questions? DM us. https://t.co/GDrqU22YpT,0,13
customer_764482,764482,2726000,2017-11-20 16:10:24+00:00,@AppleSupport Oh really!? Wow... I did not know. What is it then? Thank you for replying.,Oh really!? Wow... I did not know. What is it then? Thank you for replying.,@764482 No worries! The left side doesn’t have a function. Let us know if we can assist you with anything else in the future. Have a wonderful day!,4,13
customer_630793,630793,2145706,2017-11-09 00:41:41+00:00,@AppleSupport OPP JUST CONNECTED iOS 11.1 and nope i will not update it,OPP JUST CONNECTED iOS 11.1 and nope i will not update it,@630793 Thanks for that information. We'd be happy to look into this with you further. DM us using the link below. https://t.co/GDrqU22YpT,2,3
customer_128763,128763,112881,2017-11-23 20:10:06+00:00,"@AppleSupport I want to trade in an iPhone for another one of the same model with larger storage capacity, will I have to buy another","I want to trade in an iPhone for another one of the same model with larger storage capacity, will I have to buy another","@128763 Hello! We'll be happy to point you in the right direction to get that question answered. Options vary by location, which country are you currently in?",0,5
customer_290509,290509,712949,2017-10-10 21:54:00+00:00,"@115858 su actualización IOS 11.0.2 causa problemas, demoras al abrir apps, se pegan los videos, no giran las fotos, el teclado no responde…","su actualización IOS 11.0.2 causa problemas, demoras al abrir apps, se pegan los videos, no giran las fotos, el teclado no responde…",@290509 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,0,3
customer_185253,185253,1756309,2017-11-07 16:37:32+00:00,I’m having trouble with my alarms on my iPhone @115858,I’m having trouble with my alarms on my iPhone,@185253 It's important that you have working alarms on your iPhone. Let's work on this together. Tell us what you're experiencing.,0,4
customer_296291,296291,737002,2017-10-06 21:20:49+00:00,@AppleSupport 6s plus and iOS 11,6s plus and iOS 11,@296291 Got it. Do you notice this behavior while using any particular Apps or features? Let us know via a DM. We’ll go from there. https://t.co/GDrqU22YpT,2,8
customer_153618,153618,162833,2017-11-24 19:00:24+00:00,@AppleSupport it is just so pathetic the colour of iPhone 7 Plus starts fading within one month inspite of using cover. For what the heck do you guys charge 55k. Shame on you local Indian brands also don’t give such quality!!!,it is just so pathetic the colour of iPhone 7 Plus starts fading within one month inspite of using cover. For what the heck do you guys charge 55k. Shame on you local Indian brands also don’t give such quality!!!,@153618 We'd like to look into this with you. Could you Direct Message us and let us know if this was an Apple case you were using? https://t.co/GDrqU22YpT,0,17
customer_123176,123176,32387,2017-11-01 05:43:46+00:00,@123177 @115858 🙋🏻 it doesn’t do it too often but it has started randomly restarting and it’s brand new.. maybe a problem with the update..,🙋🏻 it doesn’t do it too often but it has started randomly restarting and it’s brand new.. maybe a problem with the update..,@123176 We'd like to take a closer look at what's happening. DM us with what type of iPhone you're using. https://t.co/GDrqU22YpT,0,1
customer_222099,222099,1986608,2017-10-18 18:33:00+00:00,"Is this something new @AppleSupport, or should I be able to turn off local backup encryption in #iTunes? https://t.co/MyPCPhUGdR","Is this something new , or should I be able to turn off local backup encryption in #iTunes?","@222099 We'd be happy to look into this with you!  To begin, what device and OS version are we working with?",4,5
customer_229526,229526,481827,2017-12-01 05:40:52+00:00,"@AppleSupport yo, like come on now, first I get the dreaded “a” bug now I’m getting the I.T bug. When is this getting fixed?","yo, like come on now, first I get the dreaded “a” bug now I’m getting the I.T bug. When is this getting fixed?",@229526 We got you on this. Please DM us the current iOS version from Settings &gt; General &gt; About. We'll take things from there. https://t.co/GDrqU22YpT,0,10
customer_795732,795732,2864891,2017-11-27 23:45:26+00:00,"#applestoremallofnewhampshire #applestoremallofnh Lied to customer. I ordered the IP7+ in the store on Black friday, they told me I'd get my gift card in email, I called @Applesupport said no gift card. #falseadvertising #applestorelied Don't shop at the #applestoremallofnh.","#applestoremallofnewhampshire #applestoremallofnh Lied to customer. I ordered the IP7+ in the store on Black friday, they told me I'd get my gift card in email, I called said no gift card. #falseadvertising #applestorelied Don't shop at the #applestoremallofnh.",@795732 We'd like to look into this with you. Here's a link to DM us: https://t.co/GDrqU22YpT,0,5
customer_755363,755363,2686060,2017-10-31 17:09:56+00:00,@115858  got an iPhone 8 when it came out and the charger is already broken....,got an iPhone 8 when it came out and the charger is already broken....,@755363 We want to help! DM us and let us know more about the issues you are having with this charger.,0,4
customer_700494,700494,2442797,2017-11-14 23:38:46+00:00,My phones so glitchy what the fuck @115858,My phones so glitchy what the fuck,"@700494 We'd like to see if we can help with your iPhone. To get started, tell us more about what's going on with it, and the iOS version it's running. We'll continue from there. https://t.co/GDrqU22YpT",0,15
customer_464782,464782,1984988,2017-11-02 02:30:22+00:00,"@AppleSupport hi can u run diagnostic test on my phone? Something is not right with my iPhone, screen is not responding","hi can u run diagnostic test on my phone? Something is not right with my iPhone, screen is not responding","@464782 We want to help you. DM us, and let us know what's going on with the display exactly. We'll look into this. https://t.co/GDrqU22YpT",0,4
customer_315728,315728,821739,2017-10-08 18:11:12+00:00,@AppleSupport today I charged my iPhone after it being dead for a month or more and when it turned on it showed this. Does anyone know why?? https://t.co/qNfeKnjPD1,today I charged my iPhone after it being dead for a month or more and when it turned on it showed this. Does anyone know why??,@315728 We're glad to hear the issue seems to be resolved. Feel free to reach back out if you have any questions or concerns.,0,17
customer_328067,328067,876388,2017-10-20 17:24:23+00:00,Since the #ios update @115858 my phone has lagged and the battery drains so quick! #fixtheproblem #apple,Since the #ios update my phone has lagged and the battery drains so quick! #fixtheproblem #apple,@328067 We want to help! What model of iOS device are you using? Do you have the most recent version of iOS 11.0.3 downloaded?,0,9
customer_614829,614829,2078859,2017-10-09 15:33:00+00:00,@AppleSupport I’ve had my new iPhone 7 less than a week week and I can no longer receive texts?,I’ve had my new iPhone 7 less than a week week and I can no longer receive texts?,@614829 We know how important it is to use Messages to contact friends and family. DM us using the link below. We'll work from there. https://t.co/GDrqU22YpT,0,12
customer_229929,229929,704551,2017-11-23 17:31:54+00:00,@115858 Pardon my French but I've had this phone four years with no problems and all of a sudden no memory? 🙄 I have literally deleted all music and unnecessary apps but WhatsApp just doesn't open.,Pardon my French but I've had this phone four years with no problems and all of a sudden no memory? 🙄 I have literally deleted all music and unnecessary apps but WhatsApp just doesn't open.,@229929 We'll be happy to assist as best we can. What do you see when you go to Settings &gt; General &gt; iPhone Storage on your iPhone? Let us know in DM: https://t.co/GDrqU22YpT,0,15
customer_128083,128083,53490,2017-11-22 23:23:01+00:00,"@115948 @AppleSupport Hey, I've discovered lots of incorrect versions of songs (single songs within whole otherwise correct albums) in Apple Music. There should probably be a way to flag instances of this for review. Kind of annoying. Thanks!","Hey, I've discovered lots of incorrect versions of songs (single songs within whole otherwise correct albums) in Apple Music. There should probably be a way to flag instances of this for review. Kind of annoying. Thanks!","@128083 We'd like to find out more about what you're experiencing in Apple Music. Let's meet up via DM to continue chatting. When you reach out, let us know what type of device you're using, along with whether this is happening with multiple albums or just a specific one. https://t.co/GDrqU22YpT",0,5
customer_282230,282230,679945,2017-10-05 16:25:53+00:00,this update really taking all my juice 😒😒😒😒😒😒 @115858,this update really taking all my juice 😒😒😒😒😒😒,@282230 We can offer some assistance. Send us a DM with which device you are using and we will continue there. https://t.co/GDrqU2kzhr,0,16
customer_489013,489013,1590514,2017-11-04 20:25:57+00:00,@115858 are you kidding me speakers don’t work and phone calls don’t work disappointed,are you kidding me speakers don’t work and phone calls don’t work disappointed,@489013 Have you updated the iPhone to iOS 11.1 yet? https://t.co/80YRnjDFDk Send us a DM and let us know. https://t.co/GDrqU22YpT,0,15
customer_626375,626375,2127391,2017-11-08 18:57:29+00:00,@AppleSupport I think it worked. Thank you.,I think it worked. Thank you.,@626375 You're most welcome! Please reach out to us again if you need more help. Have a great day!,2,1
customer_662731,662731,2279547,2017-11-12 01:36:03+00:00,"@AppleSupport Just recently, I’m running ios 11.0.3","Just recently, I’m running ios 11.0.3",@662731 We'd suggest backing up and updating to iOS 11.1.1. Once you're fully up-to-date we can go from there.,2,3
customer_691479,691479,2403798,2017-11-14 07:13:11+00:00,@AppleSupport iOS 11.1.1 on my iPhone 6s is causing battery issues. Phone drains 10% by sending a text message. Switches off at 30% full charge lasts about 4 hours. What's going on?!?! 🤬 #iOS11 #iphone6s,iOS 11.1.1 on my iPhone 6s is causing battery issues. Phone drains 10% by sending a text message. Switches off at 30% full charge lasts about 4 hours. What's going on?!?! 🤬 #iOS11 #iphone6s,"@691479 Hello. We know device performance is important. Send us a DM, and we'll take a look into this. https://t.co/GDrqU22YpT",0,9
customer_343068,343068,940972,2017-10-16 20:29:32+00:00,@AppleSupport My Live Photo’s are still continuing to turn itself back on.,My Live Photo’s are still continuing to turn itself back on.,@343068 We appreciate the update. Let's continue in DM together to look into this further: https://t.co/GDrqU22YpT,6,1
customer_498865,498865,1629831,2017-11-05 04:40:55+00:00,@AppleSupport GOD FUCKING DAMMIT HDJHXHAJS https://t.co/6Frb6EulW6,GOD FUCKING DAMMIT HDJHXHAJS,@498865 Help is here! Check out this article for additional help: https://t.co/xXaXeeSRt9,0,2
customer_561928,561928,1882970,2017-10-23 01:07:13+00:00,I feel like my phone charges faster but also runs out of battery faster. What kind of shit is this @115858,I feel like my phone charges faster but also runs out of battery faster. What kind of shit is this,@561928 We'd love to help out with your battery life! Please send us a DM with which version of iOS you're using to start. https://t.co/GDrqU22YpT,0,17
customer_528875,528875,1756412,2017-11-07 16:42:24+00:00,"@AppleSupport 'upgraded' to high sierra and now cant use dual monitor. when are you going to fix this? macbook pro 13"" 2012","'upgraded' to high sierra and now cant use dual monitor. when are you going to fix this? macbook pro 13"" 2012",@528875 Let's look into this together. How are you connecting the MacBook Pro to the monitor? https://t.co/GDrqU22YpT,0,11
customer_603221,603221,2040107,2017-11-07 20:59:38+00:00,@AppleSupport fix this,fix this,@603221 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT,0,7
customer_175087,175087,248730,2017-10-06 04:23:52+00:00,@AppleSupport I did restart and am on 11.0.2,I did restart and am on 11.0.2,@175087 Got it. Let's go ahead and meet in DM and we can take a closer look into this. https://t.co/GDrqU22YpT,6,3
customer_322611,322611,852903,2017-10-20 14:15:26+00:00,I did the stupid upgrade on my phone and now its soooo slow.... f u @115858,I did the stupid upgrade on my phone and now its soooo slow.... f u,@322611 We're here to help. Which model iPhone are you using? How long has it been since you completed the update?,0,16
customer_340117,340117,927727,2017-10-13 22:21:39+00:00,Hey @115858 my IPhone battery life isn’t accurately being represented due to your latest update @AppleSupport https://t.co/7JpwoXigWm,Hey my IPhone battery life isn’t accurately being represented due to your latest update,@340117 Let's peek into this together. Send us a DM with more about what you're experinceing and we'll go from there. https://t.co/GDrqU22YpT,0,9
customer_470696,470696,1510888,2017-11-03 11:46:02+00:00,"Hi @AppleSupport , there seems to be a bug in the software. When I open Twitter app from Safari the previous App is showing “null”. https://t.co/BNGzu4kBPN","Hi , there seems to be a bug in the software. When I open Twitter app from Safari the previous App is showing “null”.",@470696 We'd be happy to assist today. Send us a DM to get started. https://t.co/GDrqU22YpT,0,1
customer_662193,662193,2276943,2017-11-11 17:52:32+00:00,"@AppleSupport Yes, 11.1.1. I get a “Message Send Failure” message. Sprint tells me they are hearing it from others as well.","Yes, 11.1.1. I get a “Message Send Failure” message. Sprint tells me they are hearing it from others as well.",@662193 Got it. Can you tell us what steps you’ve taken since seeing this message? Does this happen in multiple locations with good signal strength?,2,3
customer_262397,262397,600415,2017-12-03 21:22:42+00:00,@AppleSupport nawl still ain’t changing i.t bro,nawl still ain’t changing i.t bro,"@262397 Send us a DM and tell us which device you have, and we'll go from there. https://t.co/GDrqU22YpT",2,2
customer_660546,660546,2270050,2017-11-26 13:13:04+00:00,@AppleSupport I got this in my email thinking it’s a scan considering the grammar sucks but if it’s real please let me know thank you https://t.co/Sf6OHtaUGs,I got this in my email thinking it’s a scan considering the grammar sucks but if it’s real please let me know thank you,@660546 Hi! Let's take a look into this together DM. Join us here: https://t.co/GDrqU22YpT,0,13
customer_123387,123387,33403,2017-11-01 06:25:16+00:00,"Anyone else? @AppleSupport 
What’s going on here? https://t.co/FZeaqXgHqn",Anyone else? What’s going on here?,"@123387 We'd like to help. What device are you using, and which OS version does it have installed?",0,13
customer_787212,787212,2825937,2017-12-02 09:45:56+00:00,damn you apple. i woke up and started to think that my iphone is crashed because new apps that I downloaded last night. go fix it quickly @115858,damn you apple. i woke up and started to think that my iphone is crashed because new apps that I downloaded last night. go fix it quickly,"@787212 You came to the right place, we know you want to get your device working properly again. Follow these steps to resolve it: https://t.co/osZOKKTalm

If you continue to experience this issue or run into questions, DM us. We'll be here for you. https://t.co/GDrqU22YpT",0,14
customer_572879,572879,1924632,2017-11-16 11:41:18+00:00,@AppleSupport Tried this as well.  It never goes above 1% on the dial. Really odd,Tried this as well. It never goes above 1% on the dial. Really odd,@572879 How long have you been waiting to upload the photos that are waiting to upload?  Let us know in DM. https://t.co/GDrqU22YpT,6,1
customer_507627,507627,1666285,2017-10-17 15:15:59+00:00,@AppleSupport Hey Apple I have a technical issue with my music on my phone basically a song is missing from all songs playlist,Hey Apple I have a technical issue with my music on my phone basically a song is missing from all songs playlist,@507627 Hi there. We can definitely look into this with you. Are you an Apple Music subscriber or is this a purchased song?,0,1
customer_322102,322102,850701,2017-10-09 05:44:20+00:00,"iOS 11.0.2 is extremely buggy, pls fix @115858","iOS 11.0.2 is extremely buggy, pls fix",@322102 We're here to help. Can you provide us with what issue(s) you're experiencing with your device exactly?,0,3
customer_616379,616379,2084132,2017-10-23 20:52:44+00:00,@AppleSupport is this safe for my daughters iPad https://t.co/QBWMmy5eXL,is this safe for my daughters iPad,"@616379 Let's look into this together. Send us over a DM with the country you're currently located in, and we'll pick back up there. https://t.co/GDrqU2kzhr",0,5
customer_192526,192526,321222,2017-10-06 04:09:43+00:00,"#iOS11 has fvcked the battery AND charging all the way up, bruh🤦🏽‍♂️ @115858, please fix these issuesssssss.","#iOS11 has fvcked the battery AND charging all the way up, bruh🤦🏽‍♂️ , please fix these issuesssssss.","@192526 Great battery life is important, and we want to get to the bottom of this with you. Could you join us in DM with more info? https://t.co/GDrqU22YpT",0,9
customer_789105,789105,2834846,2017-11-09 23:46:22+00:00,@115858 please get it together 😓😓😓 my IOS is the most annoying thing currently 😠😤,please get it together 😓😓😓 my IOS is the most annoying thing currently 😠😤,@789105 We’d like to see how we can help. Can you give us some more details about the issue you're having?,0,8
customer_495894,495894,1617212,2017-11-05 02:58:03+00:00,@AppleSupport @115858 excuse me can one of y’all explain this to me cause I’m getting real irritated 🤬 https://t.co/aK4zBy02qV,excuse me can one of y’all explain this to me cause I’m getting real irritated 🤬,@495894 We're here to help. Follow the steps here: https://t.co/xXaXeeSRt9 DM us if you have questions. https://t.co/GDrqU22YpT,0,2
customer_652403,652403,2237272,2017-11-10 15:38:25+00:00,@AppleSupport im trying to update my mac to the latest update but it wont work help,im trying to update my mac to the latest update but it wont work help,@652403 We'll be happy to help get your Mac up to date. What trouble are you running into when you try to update?,0,11
