conversation_id,customer_id,tweet_id,timestamp,customer_text,cleaned_text,next_agent_response,message_position,weak_intent
customer_183752,183752,284461,2017-10-06 05:42:18+00:00,I just charged my phone and its now at 61% what the fuck @115858,I just charged my phone and its now at 61% what the fuck,@183752 We know how important it is to have a reliable battery. Are you using the charger that came with the device?,0,purchases_billing
customer_185230,185230,1925015,2017-10-27 06:57:58+00:00,"@AppleSupport my iphone 8 keeps losing signal all the time. Friend next to me, tmobile too, got full signal with his android. what to do?","my iphone 8 keeps losing signal all the time. Friend next to me, tmobile too, got full signal with his android. what to do?",@185230 We understand your concern with cellular performance &amp; we'll help. Are you seeing No Service or Searching on the top left? DM us. https://t.co/GDrqU22YpT,0,connectivity_calls
customer_321625,321625,848434,2017-10-20 11:54:45+00:00,@AppleSupport Please fix the Wifi issue. When I want to turn off wifi from control center I really want to turn it off!!,Please fix the Wifi issue. When I want to turn off wifi from control center I really want to turn it off!!,@321625 Wi-Fi controls in Control Center work a bit differently in iOS 11. Check out more info here: https://t.co/G7BHuQnDS6,0,connectivity_calls
customer_791525,791525,2845691,2017-11-27 17:53:55+00:00,Low key pissed at this @115858 keyboard issue,Low key pissed at this keyboard issue,@791525 Let's get your keyboard working as it should. Could you let us know what exactly us going on with your keyboard?,0,keyboard_input
customer_297980,297980,2945644,2017-11-29 13:22:19+00:00,Lovely @115858 store experience at the @9250! The “genius” who said she worked there 4 years didn’t unpair my watch I was wearing &amp; telling her about before wiping my phone. Now my data is gone. #CustomerService fail all around. Wouldn’t even replace my defective charger!,Lovely store experience at the ! The “genius” who said she worked there 4 years didn’t unpair my watch I was wearing &amp; telling her about before wiping my phone. Now my data is gone. #CustomerService fail all around. Wouldn’t even replace my defective charger!,"@297980 This isn't the kind of experience we'd like you to have when you come to us for help. So we can take a closer look at this, could you join us in DM with more details on what happened? https://t.co/GDrqU22YpT",0,battery_charging
customer_437459,437459,2856800,2017-11-27 21:27:02+00:00,@AppleSupport No it restarts at random. And I currently have iOS 11.1.2,No it restarts at random. And I currently have iOS 11.1.2,@437459 Could you Direct Message us and let us know what country or region your located in? https://t.co/GDrqU22YpT,4,software_update
customer_595430,595430,2013681,2017-11-05 14:45:06+00:00,@AppleSupport can we PLEASE get this “I️” thing under control because I’m tired of having to autocorrect it every time!!!1!1!!,can we PLEASE get this “I️” thing under control because I’m tired of having to autocorrect it every time!!!1!1!!,@595430 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,0,keyboard_input
customer_485885,485885,1577422,2017-11-04 14:03:46+00:00,@AppleSupport if you could fix the problem with I️’s showing up weird that’d be great.,if you could fix the problem with I️’s showing up weird that’d be great.,@485885 Thanks for reaching out. Try the steps in this article to correct your keyboard predictive text: https://t.co/xU1AGHStV6,0,hardware_device
customer_467488,467488,1496723,2017-11-03 09:53:41+00:00,"@AppleSupport i can’t purchase diamond in mobile legend, how to fix it? https://t.co/0C0Lq6weMQ","i can’t purchase diamond in mobile legend, how to fix it?",@467488 We received your DM and you'll see a response there shortly.,2,hardware_device
customer_764010,764010,2723666,2017-11-20 11:24:08+00:00,@AppleSupport Hi! I purchased for ₹63 but it’s never been added to my account! #disappointed,Hi! I purchased for ₹63 but it’s never been added to my account! #disappointed,@764010 Thanks for reaching out. Let's look into this further in DM. https://t.co/GDrqU22YpT,2,purchases_billing
customer_390855,390855,1150994,2017-10-24 14:33:09+00:00,@115858 what did you do to make my phone not charge with the charger you sold me? #nothappy,what did you do to make my phone not charge with the charger you sold me? #nothappy,"@390855 You can't enjoy your iPhone if it won't charge. We're happy to help. To start, check out these steps: https://t.co/uqxquyfdn0",0,battery_charging
customer_252073,252073,563967,2017-12-03 00:47:35+00:00,"@AppleSupport I updated it, and so far the restarting has stopped which is awesome. But the prompting for the password to an account that doesn’t exist is still happening. It asks me to enter the password to an Apple ID that does not exist. https://t.co/J2mzgc1PhE","I updated it, and so far the restarting has stopped which is awesome. But the prompting for the password to an account that doesn’t exist is still happening. It asks me to enter the password to an Apple ID that does not exist.","@252073 Great news on the restarting issue! As far as the Apple ID issue, did you purchase your phone from a previous owner?",2,account_icloud
customer_221214,221214,1525214,2017-10-17 00:54:21+00:00,@AppleSupport bruh tell me how my phone losing battery while it’s plugged in,bruh tell me how my phone losing battery while it’s plugged in,@221214 Your battery life is important to us. Are you using the phone while it's plugged in?,0,battery_charging
customer_479726,479726,1549949,2017-11-08 00:56:27+00:00,@115858 how do I️ fix this?????? I️ don’t wanna use a text replacement to just type I️ ????,how do I️ fix this?????? I️ don’t wanna use a text replacement to just type I️ ????,@479726 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0,repair_support
customer_695091,695091,2419508,2017-10-29 04:24:41+00:00,@AppleSupport My WiFi keeps switching Back on automatically. How do I fix this?,My WiFi keeps switching Back on automatically. How do I fix this?,@695091 Thanks for reaching out. Are you disabling Wi-Fi via the Control Center? Which version of iOS are you currently using?,0,connectivity_calls
customer_313385,313385,811643,2017-10-12 19:22:28+00:00,@AppleSupport why does this keep happening even when I have disabled the guest login? When I reenabled it I had 2 guest logins instead of 1 https://t.co/15onjFAKnD,why does this keep happening even when I have disabled the guest login? When I reenabled it I had 2 guest logins instead of 1,@313385 Hey there! We'd be happy to look into this. Let's meet in DM to get started: https://t.co/GDrqU22YpT,0,hardware_device
customer_640620,640620,2953792,2017-11-29 18:58:57+00:00,@AppleSupport Not talking about that shitty keyboard you changed once and which starts to be unresponsive again.,Not talking about that shitty keyboard you changed once and which starts to be unresponsive again.,@640620 We've got some steps we'd like to take here to narrow down the cause of what you're seeing. Let's start with starting your Mac in Safe Mode to see if those issues are present: https://t.co/PQ4LSYhUTY and let us know what you see in DM and we'll work from there. https://t.co/GDrqU22YpT,8,keyboard_input
customer_692950,692950,2410127,2017-11-26 18:58:06+00:00,@AppleSupport They came with my iPhone 7,They came with my iPhone 7,@692950 Alright. Let's work on this further from DM. Let us know the country you're located in. https://t.co/GDrqU22YpT,2,hardware_device
customer_347513,347513,958899,2017-10-21 23:18:02+00:00,Time to fix your bullshit iPhone chargers? @115858,Time to fix your bullshit iPhone chargers?,@347513 We want to help. DM us and we'll investigate the issue with the charger together. https://t.co/GDrqU22YpT,0,battery_charging
customer_614617,614617,2078117,2017-10-09 12:48:02+00:00,Hey @115858 @AppleSupport my phone just automatically restarted and ALL my photos are gone!!! WTF is going on with this new OS!,Hey my phone just automatically restarted and ALL my photos are gone!!! WTF is going on with this new OS!,@614617 We'd like to look into this with you. DM us if you use iCloud with your Photos and what country you're in. We'll go from there. https://t.co/GDrqU22YpT,0,connectivity_calls
customer_138696,138696,103169,2017-11-30 17:30:57+00:00,Hey @AppleSupport - Over the last few days my messages app on  my iMac and MBA stopped syncing with my iMessages from my iOS devices.  Any ideas on how to fix this problem?  I've lost one of my favorite parts of #AppleSimplicity,Hey - Over the last few days my messages app on my iMac and MBA stopped syncing with my iMessages from my iOS devices. Any ideas on how to fix this problem? I've lost one of my favorite parts of #AppleSimplicity,"@138696 We’d love to help with your messages. To start, do you see your iMac and MacBook enabled if you tap Settings &gt; Messages &gt; Text Message Forwarding on your iPhone?",0,messaging
customer_290309,290309,1219213,2017-10-25 15:08:27+00:00,"@AppleSupport Yes, all WiFi networks and I have restarted several times, seems to only fix the issue temporarily.","Yes, all WiFi networks and I have restarted several times, seems to only fix the issue temporarily.",@290309 Thanks for clarifying this for us. Go ahead and send us a DM so we can look into this further with you. https://t.co/GDrqU22YpT,2,connectivity_calls
customer_623227,623227,2955453,2017-11-29 18:55:47+00:00,@AppleSupport can I add company name to my billing address for my personal Apple ID? Sometimes I buy software that I use at my company (self-employed). Would love to get VAT invoices for those particular orders (like recent @815844 Pro purchase). 😀,can I add company name to my billing address for my personal Apple ID? Sometimes I buy software that I use at my company (self-employed). Would love to get VAT invoices for those particular orders (like recent Pro purchase). 😀,@623227 Thanks for taking the time to reach out to us. We'd like to get you in touch with our wonderful iTunes Store Advisors in regards to that question. You can reach them by using the following link: https://t.co/SDIe7UiyJN,2,purchases_billing
customer_565529,565529,1897488,2017-10-24 16:48:53+00:00,"@AppleSupport my iphone 7 is crashing whenever I open a new app, sometimes I can’t even accept calls, and my battery is draining. :(","my iphone 7 is crashing whenever I open a new app, sometimes I can’t even accept calls, and my battery is draining. :(","@565529 Certainly not what we want to hear, but we can help! Let us know via DM which iOS is currently installed, then we can go from there. https://t.co/GDrqU22YpT",0,connectivity_calls
customer_528782,528782,1756086,2017-10-18 01:19:34+00:00,@AppleSupport A white Apple iPhone charger from Apple store don’t charge iPhone,A white Apple iPhone charger from Apple store don’t charge iPhone,@528782 Does this same message show up when you're using other charger cables? Our website here has more info: https://t.co/uqxquyfdn0,2,repair_support
customer_518258,518258,1710769,2017-11-07 00:55:14+00:00,@AppleSupport PLEASE HELP. everytime i use the letter “i” it is autocorrected to i️,PLEASE HELP. everytime i use the letter “i” it is autocorrected to i️,@518258 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0,keyboard_input
customer_597503,597503,2020435,2017-11-04 23:39:05+00:00,AHHHH @AppleSupport FIX THIS pleaseee it’s so annoying https://t.co/hIPVP5fDHR️,AHHHH FIX THIS pleaseee it’s so annoying,@597503 Hello. Please check these tips for your next steps: https://t.co/xXaXeeSRt9 Questions? Let us know in DM. We're here for you. https://t.co/GDrqU22YpT,0,hardware_device
customer_411419,411419,1242290,2017-10-25 22:41:57+00:00,@411420 @115858 @AppleSupport My iphone 7 plus been doing the same shit. You don’t pay $800 for 3 hours of battery life.,My iphone 7 plus been doing the same shit. You don’t pay $800 for 3 hours of battery life.,@411419 We are here to help whenever possible. DM the specific iOS version you are using to get started. https://t.co/GDrqU22YpT,0,battery_charging
customer_518414,518414,1711345,2017-11-07 01:52:29+00:00,"@AppleSupport I️ have full wifi connection and , snapchat, instagram , Apple Music will not load only thing working is twitter","I️ have full wifi connection and , snapchat, instagram , Apple Music will not load only thing working is twitter","@518414 What iOS version is shown in Settings &gt; General &gt; About? Also, are you receiving any error messages?",2,connectivity_calls
customer_328361,328361,877739,2017-10-21 05:07:47+00:00,@328360 @AppleSupport Same here.. battery life has become a joke!,Same here.. battery life has become a joke!,"@328361 We know how important it is to have a reliable battery when you need it most. DM us, and we'll find a solution. https://t.co/GDrqU22YpT",0,battery_charging
customer_208444,208444,390484,2017-10-09 13:17:42+00:00,"My #iPhone6s battery drains more than twice as fast thanks to #iOS11. Looks like I’m swapping to @122609, after 10years loyalty to @115858.","My #iPhone6s battery drains more than twice as fast thanks to #iOS11. Looks like I’m swapping to , after 10years loyalty to .",@208444 We'd like to look into this with you. What is your exact iOS version? Find it at Settings &gt; General &gt; About.,0,battery_charging
customer_717314,717314,2518193,2017-11-16 00:36:20+00:00,"@AppleSupport It doesn’t do it anymore but I was trying to bring up the control center, not scrolling on the text messages to go up and down. So when I tried to bring up the control center, it would invert as seen on the video","It doesn’t do it anymore but I was trying to bring up the control center, not scrolling on the text messages to go up and down. So when I tried to bring up the control center, it would invert as seen on the video",@717314 Got it. Feel free to reach out if you run into anymore issues with that and we'll look into this further.,2,messaging
customer_327199,327199,872744,2017-10-09 20:11:01+00:00,@AppleSupport i’m facing a really annoying network issue in my iphone6. I doesn’t run any sim cards (giving me no service/searching always),i’m facing a really annoying network issue in my iphone6. I doesn’t run any sim cards (giving me no service/searching always),"@327199 We want to get your iPhone working for you. DM us details of what's happening, using the link below. https://t.co/GDrqU22YpT",0,connectivity_calls
customer_285464,285464,1717278,2017-10-16 09:15:18+00:00,I was going to get a new iPhone 6S when it came to renewing contract but battery drain of iOS 11 has stopped that. Well done @AppleSupport,I was going to get a new iPhone 6S when it came to renewing contract but battery drain of iOS 11 has stopped that. Well done,@285464 We'd like to look into this with you. Send us a DM by clicking on the link below. We'll continue there. https://t.co/GDrqU22YpT,0,battery_charging
customer_375687,375687,1083965,2017-10-23 17:28:23+00:00,@AppleSupport iOS 11.0.3.,iOS 11.0.3.,@375687 Thank you. DM us what country or region you're located in. https://t.co/GDrqU22YpT,2,software_update
customer_656910,656910,2255379,2017-11-10 21:51:35+00:00,@AppleSupport have been facing the problem in the attached screenshot related to location service only after ios 11 update. https://t.co/iOHfNjuMgI,have been facing the problem in the attached screenshot related to location service only after ios 11 update.,@656910 Does this also happen with the built-in Maps app? Does turning Airplane Mode off help?,0,software_update
customer_544983,544983,1814140,2017-10-18 02:36:27+00:00,@AppleSupport can we talk about how your ios11 update completely destroyed my phone,can we talk about how your ios11 update completely destroyed my phone,@544983 We're here for you if you'd like to share some details. Use the DM link below: https://t.co/GDrqU22YpT,0,software_update
customer_232922,232922,1350609,2017-10-27 19:00:45+00:00,@AppleSupport I’m using iOS 11.1 public beta 5. It’s only Samsung users I can’t send to. I get you want EVERYONE to migrate to iMessage but come on!!,I’m using iOS 11.1 public beta 5. It’s only Samsung users I can’t send to. I get you want EVERYONE to migrate to iMessage but come on!!,@232922 Go ahead and DM us your country to get started. https://t.co/GDrqU22YpT,2,messaging
customer_515937,515937,1701638,2017-10-17 17:32:19+00:00,"@AppleSupport Yes, I block calls all day long, everyday. They still persist. Better to know in advance so I don't have to vet calls all day.","Yes, I block calls all day long, everyday. They still persist. Better to know in advance so I don't have to vet calls all day.",@515937 Take a look at this link for info on how 3rd party apps can help you detect and block them: https://t.co/kcXWjDLwHy,2,connectivity_calls
customer_754082,754082,2680196,2017-11-19 07:39:34+00:00,Could @AppleSupport please do something about battery drain. 48 minutes usage has used 42%  of battery. Surely can’t be right? Carrying a charger with me all the time these days. #powertothepeople https://t.co/Wkj9ozTvFr,Could please do something about battery drain. 48 minutes usage has used 42% of battery. Surely can’t be right? Carrying a charger with me all the time these days. #powertothepeople,@754082 Let's take a closer look together. Here's a link to DM us. https://t.co/GDrqU22YpT,0,battery_charging
customer_699773,699773,2439788,2017-11-14 21:59:40+00:00,".@AppleSupport my phone automatically installed an update last night and it won't finish (waited 4+ hours on one try, 5 tries in total over 8 hrs). I put my phone in recovery mode but cannot update/restore via iTunes. Is there any way to fix w/o sending my phone in for repair?",". my phone automatically installed an update last night and it won't finish (waited 4+ hours on one try, 5 tries in total over 8 hrs). I put my phone in recovery mode but cannot update/restore via iTunes. Is there any way to fix w/o sending my phone in for repair?",@699773 We're here for you. What happens when you try to update or restore in iTunes?,0,repair_support
customer_115855,115855,704,2017-10-31 21:59:17+00:00,@AppleSupport This is what it looks like https://t.co/XCQU2l4xUB,This is what it looks like,@115855 Any steps tried since it started last night?,4,hardware_device
customer_818416,818416,2966588,2017-11-29 23:01:42+00:00,"@AppleSupport i apologize for the profanity, I was joking and i love your software. I’m seeing it on posts i made before i updated. is that fixable or will or stay like that","i apologize for the profanity, I was joking and i love your software. I’m seeing it on posts i made before i updated. is that fixable or will or stay like that","@818416 Great question. If you're seeing this on your older posts, you'll continue to see the same thing since it was posted when the issue existed. If you're still seeing the same issue while you're posting something right now, then please let us know.",2,software_update
customer_412302,412302,1245991,2017-10-16 03:02:39+00:00,@AppleSupport iOS 11.0.3 and still having the battery drain issue. Thanks for this Apple 😂,iOS 11.0.3 and still having the battery drain issue. Thanks for this Apple 😂,"@412302 Let's meet in DM where we can partner together to investigate, and offer the best path toward a solution. https://t.co/GDrqU22YpT",2,battery_charging
customer_665075,665075,2289297,2017-11-12 03:18:32+00:00,So my phone isn’t charging and @115858 I wanna know why,So my phone isn’t charging and I wanna know why,@665075 We've got your back. Which iOS version are you running? Please reply with a DM. https://t.co/GDrqU22YpT,0,battery_charging
customer_356004,356004,996661,2017-11-10 08:46:36+00:00,@AppleSupport hi why won't my iphone 5 turn on or charge,hi why won't my iphone 5 turn on or charge,"@356004 We want to get to the bottom of this with you. Please meet us in DM so we may gather information, and better assist. https://t.co/GDrqU22YpT",0,hardware_device
customer_151391,151391,154441,2017-11-24 15:48:37+00:00,@AppleSupport what's up with the slow and glitchy function of the new iOS? Since I updated (and re-updated) everything is 5x slower than before.,what's up with the slow and glitchy function of the new iOS? Since I updated (and re-updated) everything is 5x slower than before.,@151391 We know it's important to have your device running smoothly. We'd like to help. Let's meet in DM. https://t.co/GDrqU22YpT,0,software_update
customer_478573,478573,2172774,2017-11-05 05:15:13+00:00,@AppleSupport why is it saying that I need to go to an Apple Store to order my iPhone X. there isn’t one close to me. :/,why is it saying that I need to go to an Apple Store to order my iPhone X. there isn’t one close to me. :/,@478573 Let's get you in contact with our Sales Support Team to help you find your options. Contact them here: https://t.co/IBIY3vMgPj,2,repair_support
customer_527126,527126,1748825,2017-11-07 12:25:28+00:00,@AppleSupport I️ ⬅️ fix this,I️ ⬅️ fix this,@527126 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0,hardware_device
customer_438235,438235,1367080,2017-10-27 20:45:53+00:00,"@AppleSupport — I keep calling, waiting on hold, then the line goes quiet and nothing happens. Anyone working today?","— I keep calling, waiting on hold, then the line goes quiet and nothing happens. Anyone working today?",@438235 We provide technical support for Apple devices. Is there an issue we can help you with?,0,connectivity_calls
customer_136854,136854,95787,2017-11-23 10:16:02+00:00,"@AppleSupport instead of wasting time creating moving emojis speak face2face. Then you could fix this mess you call iOS 11. WiFi log top left shows on, slider green shows on, yet “WiFi not connected”. 10 presses instead of 1. 💩","instead of wasting time creating moving emojis speak face2face. Then you could fix this mess you call iOS 11. WiFi log top left shows on, slider green shows on, yet “WiFi not connected”. 10 presses instead of 1. 💩",@136854 We'd like to help. What's the version of iOS installed? Does this issue persist after rebooting your device?,0,connectivity_calls
customer_135028,135028,86980,2017-11-30 10:09:30+00:00,"@AppleSupport ok, I’ve been using my iPhone for 2 hours it’s gone from 100 to 47% background apps off etc .... why?!! Every day I charge it 3 times at least! #iphone6splus","ok, I’ve been using my iPhone for 2 hours it’s gone from 100 to 47% background apps off etc .... why?!! Every day I charge it 3 times at least! #iphone6splus",@135028 We're here to help. Which iOS version are you currently running? Tap Settings &gt; General &gt; About to find the version number.,4,hardware_device
customer_212470,212470,408848,2017-10-09 22:08:14+00:00,#help @AppleSupport can you help me out please? Basically I bought music from iTunes n now my phones wiped I can’t seem to find it at all ?,#help can you help me out please? Basically I bought music from iTunes n now my phones wiped I can’t seem to find it at all ?,@212470 We're here for you. DM us and we'll go from there. https://t.co/GDrqU22YpT,0,connectivity_calls
customer_776623,776623,2780699,2017-11-21 16:21:24+00:00,@AppleSupport my iPhone X keeps dropping Bluetooth. Need help. Thanks.,my iPhone X keeps dropping Bluetooth. Need help. Thanks.,"@776623 You're in the right place for help! We want you to enjoy your favorite Bluetooth devices. So we can provide the best support, may we have the iOS version shown in Settings &gt; General &gt; About and have a description of what exactly happens?",0,connectivity_calls
customer_323130,323130,2924673,2017-11-29 02:43:41+00:00,Ok @AppleSupport you fixed the issue with the “i” autocorrecting now fix the “it” that keeps autocorrecting to “I.T”,Ok you fixed the issue with the “i” autocorrecting now fix the “it” that keeps autocorrecting to “I.T”,"@323130 You're in the right place for help. To ensure we're on the right track, let us know in a DM the iOS version shown in Settings &gt; General &gt; About and we'll go from there. https://t.co/GDrqU22YpT",2,keyboard_input
customer_662568,662568,2278809,2017-11-11 15:35:36+00:00,Fucking @115858 and this storage message . I just paid for more storage and you’re saying my iCloud storage is almost full but I’m payin for the 64G for what actually ?? I don’t even have 100 pics,Fucking and this storage message . I just paid for more storage and you’re saying my iCloud storage is almost full but I’m payin for the 64G for what actually ?? I don’t even have 100 pics,@662568 We'd like to look into this with you. Let's meet up in DM to investigate: https://t.co/GDrqU22YpT,0,messaging
customer_334501,334501,1636532,2017-11-05 20:59:30+00:00,Every since I️ updated my iphone I’ve been getting boxes and question marks.... what’s going on @115858,Every since I️ updated my iphone I’ve been getting boxes and question marks.... what’s going on,@334501 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0,software_update
customer_708187,708187,2477694,2017-11-15 06:59:22+00:00,"So not only is my battery running down faster than @18813, it now keeps muting!! Will @AppleSupport ever get these issues fixed???","So not only is my battery running down faster than , it now keeps muting!! Will ever get these issues fixed???",@708187 We'd be happy to help you with this.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,0,battery_charging
customer_431917,431917,1337271,2017-10-27 08:00:06+00:00,"@AppleSupport to the X, and just pay the excess charge of AppleCare+ there and then","to the X, and just pay the excess charge of AppleCare+ there and then",@431917 Let's get you in touch with our Online Store support team:  https://t.co/8yjRd1Xo0i,0,hardware_device
customer_717673,717673,2519495,2017-11-15 23:44:06+00:00,@AppleSupport I did the latest update and now incoming and outgoing calls immediately fail - how can I fix that?,I did the latest update and now incoming and outgoing calls immediately fail - how can I fix that?,"@717673 We’d love to help. We have a helpful guide for when you can’t make or receive calls, which you can see here: https://t.co/U53YusKX3z  Also, have you had a chance to check for a carrier update? Have you had a chance to speak with your carrier?",0,connectivity_calls
customer_507634,507634,1666316,2017-10-17 15:31:36+00:00,"@AppleSupport Yes, it appears to be the same. I changed my payment information for my apple id a couple days ago, can that be the cause of this problem?","Yes, it appears to be the same. I changed my payment information for my apple id a couple days ago, can that be the cause of this problem?",@507634 DM us using the link below and we'll look into this further with you. https://t.co/GDrqU22YpT,2,account_icloud
customer_229202,229202,480556,2017-12-01 04:59:44+00:00,@AppleSupport I need help making a specific kind of smart playlist. It's kind of hard to explain and I don't want to do it over phone. Can you help?,I need help making a specific kind of smart playlist. It's kind of hard to explain and I don't want to do it over phone. Can you help?,"@229202 Hey, we can do our best to help. DM us some more details and we'll go from there. https://t.co/GDrqU22YpT",0,hardware_device
customer_382513,382513,1410796,2017-11-02 00:59:36+00:00,@AppleSupport iPhone 7plus.  Yes I’m using the messages app,iPhone 7plus. Yes I’m using the messages app,"@382513 Got it, thanks! So we can look closer into this with you, reach out to us in DM and we'll continue from there. https://t.co/GDrqU22YpT",2,messaging
customer_299951,299951,752915,2017-10-07 01:02:10+00:00,@AppleSupport hi! How do I put my iPad keyboard back to normal? The update moved the punctuation marks around.,hi! How do I put my iPad keyboard back to normal? The update moved the punctuation marks around.,@299951 Help is here. Let's work together in a DM to get this addressed. Tap here to continue: https://t.co/GDrqU22YpT,0,software_update
customer_385129,385129,1124390,2017-10-14 09:43:29+00:00,"@115858 can you produce an update so my phone doesn’t randomly turn off at least 7 times throughout the day, that’d be really nice","can you produce an update so my phone doesn’t randomly turn off at least 7 times throughout the day, that’d be really nice",@385129 We're here to help. Please DM us via the following link and we'll assist you further. https://t.co/GDrqU22YpT,0,software_update
customer_587105,587105,1983495,2017-11-01 21:47:29+00:00,"@AppleSupport would love to know why the new update keeps turning my phone off, freezing, kicking me out of apps and draining my battery 🙃","would love to know why the new update keeps turning my phone off, freezing, kicking me out of apps and draining my battery 🙃",@587105 We'd like to look into these issues with you. Please DM us your exact iOS version and we'll go from there. https://t.co/GDrqU22YpT,0,software_update
customer_728197,728197,2567109,2017-11-16 18:26:59+00:00,I I️ I️ @115858 @AppleSupport please advise ugh.,I I️ I️ please advise ugh.,"@728197 Hi there. We recently released iOS 11.1.1 to address this issue. If you haven't updated yet, you can learn how here: https://t.co/80YRnjDFDk

If the issue persists, send us a DM so we can help there. https://t.co/GDrqU22YpT",0,hardware_device
customer_650611,650611,2229433,2017-11-10 08:43:05+00:00,"Ah, fall. The time of the year when the air is brisk, I consider maybe putting on a sweater, and my @115858 #iPhone forgets how to battery again and randomly powers off any time the charge is below 50%","Ah, fall. The time of the year when the air is brisk, I consider maybe putting on a sweater, and my #iPhone forgets how to battery again and randomly powers off any time the charge is below 50%","@650611 We want to look into what's causing your iPhone to power off. Let's start by checking out this article, as ambient temperature can affect battery performance. https://t.co/otCvUAaFQq",0,battery_charging
customer_539681,539681,1796060,2017-10-12 14:00:03+00:00,"@539682 @115858 StuftDuff, I am having similar problems with my iPhone too.  I am considering turning it off completely until the X's arrive.  Phone is nuts","StuftDuff, I am having similar problems with my iPhone too. I am considering turning it off completely until the X's arrive. Phone is nuts","@539681 We’d love to help with your iPhone. To start, send us a DM with more details on the behavior you’re experiencing. https://t.co/GDrqU22YpT",0,connectivity_calls
customer_446955,446955,1406642,2017-10-28 18:04:26+00:00,Can you uninstall #ios11? It’s noon and after only 3 short calls my #batterylife is at 30% 😱😰 wtf @AppleSupport,Can you uninstall #ios11? It’s noon and after only 3 short calls my #batterylife is at 30% 😱😰 wtf,@446955 That is certainly not the experience we want you to have. Which iPhone model do you own?,0,connectivity_calls
customer_511728,511728,1683551,2017-11-06 14:19:41+00:00,@AppleSupport i ordered an album and never got the confirmation email that i purchased it um wyd,i ordered an album and never got the confirmation email that i purchased it um wyd,"@511728 For help with purchases, reach out to our iTunes Store team here:  https://t.co/SDIe7UiyJN",0,purchases_billing
customer_283256,283256,2858289,2017-11-27 21:42:47+00:00,Any idea why my #iPhone isn’t taking screenshots anymore @115858 @AppleSupport,Any idea why my #iPhone isn’t taking screenshots anymore,@283256 We'd be happy to help. What happens when you take screenshots? Do you see any changes?,0,hardware_device
customer_292845,292845,722032,2017-10-06 12:12:21+00:00,@AppleSupport well done on finding a new way for my battery life to go even quicker! #terribleupdate,well done on finding a new way for my battery life to go even quicker! #terribleupdate,@292845 DM us which device you’re using and we’ll work together to find a resolution. https://t.co/GDrqU2kzhr,0,battery_charging
customer_779811,779811,2794390,2017-11-21 21:11:11+00:00,"@AppleSupport I have a purchased album that isn’t on my iPhone and also isn’t showing in my purchased items, can you help with this? Also not showing on iPod. Thanks https://t.co/lQOQIAerUt","I have a purchased album that isn’t on my iPhone and also isn’t showing in my purchased items, can you help with this? Also not showing on iPod. Thanks",@779811 Let's see if we can help you get those re-downloaded. Can you look over this article to ensure we've tried these steps? https://t.co/I39AyMJNgb,0,purchases_billing
customer_485862,485862,1577355,2017-11-04 14:15:14+00:00,@115858 @AppleSupport so what can I️ do to solve this annoying text issue??,so what can I️ do to solve this annoying text issue??,@485862 We'd be happy to help you out. Take a look at the recommended steps in the following article: https://t.co/xXaXeeSRt9,0,hardware_device
customer_355605,355605,612893,2017-11-10 01:03:52+00:00,@AppleSupport What about seeing that in messages on my MacBook Air?,What about seeing that in messages on my MacBook Air?,@355605 Let's help. Are you currently syncing your messages from your iPhone over to the computer? Does this happen when sending messages or only when receiving them?,0,messaging
customer_666996,666996,2297624,2017-11-12 13:50:35+00:00,"@AppleSupport PC and I’m attempting to back it up and sync like I usually do once a week. No error messages, when I plug in the cable it asks for permission to access photos but that’s it. It doesn’t begin to automatically sync like it used to.","PC and I’m attempting to back it up and sync like I usually do once a week. No error messages, when I plug in the cable it asks for permission to access photos but that’s it. It doesn’t begin to automatically sync like it used to.","@666996 Thanks for that info. What type of content are you specifically attempting to sync to the device? Also, was the backup of your device successful?",2,messaging
customer_406343,406343,1220453,2017-11-25 20:11:03+00:00,"@AppleSupport yes. That’s where I reinstalled the os from. It won’t let me load a recovery from time machine though. It’s on a network hd, but it just errors out.","yes. That’s where I reinstalled the os from. It won’t let me load a recovery from time machine though. It’s on a network hd, but it just errors out.",@406343 Can you let us know the error you're getting?,4,connectivity_calls
customer_269718,269718,631768,2017-11-22 16:02:40+00:00,"My phone just completely stopped working out of nowhere, so if ya need me message me on here. 
Thanks @115858","My phone just completely stopped working out of nowhere, so if ya need me message me on here. Thanks",@269718 We want to try to help. Tell us more about what is going on with your iPhone? Did it power off and now it won't turn on? What was the iPhone doing before it stopped working?,0,messaging
customer_614614,614614,241466,2017-10-09 11:53:22+00:00,@173329 @115858 Serious battery life issues in IOS 11,Serious battery life issues in IOS 11,@614614 That's not the experience we want you to have with iOS 11. Which device are you using? Reply in DM so we can gather some more info. https://t.co/GDrqU22YpT,0,battery_charging
