customer_tweet_id,customer_author_id,customer_created_at,customer_text,agent_tweet_id,agent_created_at,agent_response
1538884,477027,2017-11-03 21:08:06+00:00,@AppleSupport Omg SEE,1538883,2017-11-04 01:30:00+00:00,@477027 We want to help. Try the steps in this article: https://t.co/xU1AGHStV6 Then DM us if you still need us. https://t.co/GDrqU22YpT
566734,252875,2017-12-03 01:35:05+00:00,Hey @AppleSupport trying to register an Apple ID account to a new download of iTunes for a PC and I'm getting this error. What is wrong here? https://t.co/qlHdErIVfx,566733,2017-12-03 01:42:00+00:00,"@252875 Thanks for reaching out. We'd like some details to assist. Is the information requested entered in the correct fields? Let us know and confirm your country in a DM, we'll continue there. https://t.co/GDrqU22YpT"
1798568,351246,2017-10-14 01:18:08+00:00,@116333 I have a question. I called my Apple about these files that appeared on my computer. One senior adviser said keep them,1798567,2017-10-14 01:43:00+00:00,@351246 Perhaps we can help with your question! Send us a DM with some more details about what files appeared. We can go from there. https://t.co/GDrqU22YpT
2624509,741388,2017-10-30 22:48:48+00:00,"@AppleSupport Hi, was ist mit Apple Music passiert? Die persönliche playlisten fehlen: Meine Favoriten, Neue Music, Chillout Mix",2624508,2017-10-30 22:52:51+00:00,@741388 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj
611289,265342,2017-11-17 04:52:57+00:00,"@AppleSupport @115858 I don’t know whether it is a bug or what, but whenever I try to search anything it happens ! #help #iOS11 https://t.co/RXpDGFNzFg",611288,2017-11-17 13:41:31+00:00,@265342 Hey there. We want your device to work as expected. Let's see what we can do to fix this. Have you tried restarting with these steps: https://t.co/OWRDHWSt4h Let us know if this helps.
1697450,514892,2017-11-06 22:26:54+00:00,Eye hate that eye can’t type the letter after H in the alphabet. @AppleSupport fix this,1697448,2017-11-06 23:38:55+00:00,@514892 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2185498,640052,2017-11-09 16:51:20+00:00,@AppleSupport whywhen I️ updated my phone can I️ only get audio through facetime? Why does my phone run slower? Why does messenger freeze up? This os is horrible how do I️ go bacc?!,2185497,2017-11-09 18:23:00+00:00,@640052 We're here for you. We know it's important for your iPhone to work as expected and we're here to help. Can you let us know which version of the iOS you're running? You can find this information by tapping Settings &gt; General &gt; About.
2534815,721208,2017-11-26 19:46:57+00:00,Eh @AppleSupport I can't get the back up from my iPhone 6 to my 6s. Always the note that the backup is broken or not compatible. Help?!,2534814,2017-11-26 19:57:00+00:00,"@721208 We want to do everything we can to help you get this backup onto your phone. Do you still have the original device? What is the current iOS the new device is running? Find this in Settings &gt; General &gt; About. Note, you may need to set up as new to find this out."
2402156,691104,2017-11-14 06:34:21+00:00,"@AppleSupport Hi, I’m on iOS 11.1.1 on an iPhone 6s and have not been able to download any apps from the AppStore for some days now. Any fixes?",2402154,2017-11-14 14:01:00+00:00,"@691104 We know how important it is to be able to download apps, and we want to help. What happens when you try to download one? Do you receive any error messages?"
1434146,452974,2017-11-02 20:05:43+00:00,"@115858 your latest iOS update is a disaster, wtffff with the battery. It’s the silliest update ever. Fix it pls",1434145,2017-11-02 22:29:00+00:00,@452974 We'd love to help. Send us a DM so we can look into this.
1702941,516262,2017-11-07 16:33:08+00:00,"@AppleSupport Will it work to offload it or do I actually have to delete. Again, I just don’t wanna lose my 60 gig library.",1702942,2017-11-07 19:40:32+00:00,@516262 We recommend deleting and re-installing the app itself. You should be able to re-download your Podcasts without issue.
2593255,734400,2017-11-17 01:49:17+00:00,"@AppleSupport your latest iPhone upgrade freed up space, but is a real battery hog. Help!",2593254,2017-11-17 02:21:31+00:00,@734400 Hey there. Allow us to help out. Please DM and tell us what version of iOS you see under Settings &gt; General &gt; About &gt; Version. We'll meet you there. https://t.co/GDrqU22YpT
1655579,505243,2017-11-06 01:42:59+00:00,yo @AppleSupport. fix this. https://t.co/iWtRNFUUct,1655578,2017-11-06 03:20:00+00:00,@505243 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
967943,349767,2017-10-11 15:26:36+00:00,@AppleSupport give me a new charger please,967942,2017-10-11 16:54:40+00:00,@349767 Having issues with an Apple Charger? Reach out to us in a DM and we can continue there. https://t.co/GDrqU22YpT
2445216,183942,2017-11-15 00:44:30+00:00,"@115858 fix this notification reply bug ...it’s irritating , thinking the text has sent and it haven’t",2445215,2017-11-15 01:02:00+00:00,"@183942 Let's look into this together. To start, can you let us know which device and software version you're experiencing this issue on?"
1641981,501932,2017-11-05 21:55:33+00:00,Look how stupid my status looks @66690 @115858 #WhatIsGoingOn?!?!?! 😡😡😡😡😡😡😡😡😡😡😡😡 https://t.co/MwpJsQf81u,1641980,2017-11-06 00:18:30+00:00,@501932 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2310917,670215,2017-11-13 03:55:35+00:00,"Help!! I cant start download anything on @118936, even I cant update app.. just loading only.. @AppleSupport iphone 7 plus ios 11.1.1 https://t.co/rM9cYZkidW",2310916,2017-11-13 04:48:32+00:00,@670215 We’re here to help. Let’s team up in DM and we’ll do our best to assist you. https://t.co/GDrqU22YpT
1762226,530236,2017-11-07 19:05:40+00:00,11.1 giving me some weirdness if I️ type the letter “I️”. Fix it please @AppleSupport,1762225,2017-11-07 20:35:35+00:00,@530236 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2553799,725303,2017-11-02 12:35:20+00:00,Every since I downloaded that update my phone been tweaking @115858 🤔,2553798,2017-11-02 15:23:00+00:00,@725303 Thanks for reaching out to us. We are always happy to help. Send us a DM with more detail about what's going on. https://t.co/GDrqU22YpT
827948,317236,2017-10-13 02:12:57+00:00,@AppleSupport I downloaded 11.0.3 and volume is working again. I had NO PHONE for a while! Whoever approved the public release of OS 11 should be FIRED!,827947,2017-10-13 02:25:30+00:00,@317236 We're glad to hear volume is working normally for you! Don't hesitate to reach out if there's any other way we can help.
2039553,630986,2017-11-08 20:50:57+00:00,@603058 @115858 I have the same issue on my iPhone. Could you fix the issue in the meantime?,2146490,2017-11-08 21:03:01+00:00,"@630986 We want to help you. DM us, and let us know what app you're using. We'll look into this."
2014949,595819,2017-11-05 14:50:47+00:00,@AppleSupport fix this shit,2014948,2017-11-05 18:55:58+00:00,@595819 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT
2869660,796892,2017-11-28 02:04:59+00:00,I am sick and tired of my apple password being disabled each time I use it @115858 #FAIL,2869657,2017-11-28 02:13:00+00:00,@796892 Hi. We are here to help. What device are you using?
965346,349069,2017-10-22 08:31:06+00:00,@AppleSupport Oh it’s started working ! Disregard. Thanks anyway,965349,2017-10-22 14:12:30+00:00,@349069 Great! So glad to hear it's working. We're here for you if you have any other questions.
2082784,615948,2017-10-10 19:16:02+00:00,This stupid iPhone 6s Plus keeps crashing @115858 I need to get my #Iphonex,2082783,2017-10-10 20:07:32+00:00,@615948 We'd like to hear more about this. What exactly happens when the iPhone crashes? Let us know in DM and we'll go from there. https://t.co/GDrqU22YpT
2286771,664438,2017-11-12 00:19:57+00:00,@115858 if you don’t fix the “I️” issue within the next 24 hours I’m switching to android,2286770,2017-11-12 01:28:30+00:00,"@664438 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.1. For more info, check out: https://t.co/4f8hwT5to6"
233613,171610,2017-10-05 03:34:42+00:00,@115858 #iOS11 battery life is awful. Getting &lt;50% battery life vs previous. Pls fix!,233610,2017-10-05 12:23:29+00:00,"@171610 Battery life is important, and we're here for you. To get started, which device are you experiencing this on?"
2680192,754080,2017-11-19 07:51:25+00:00,apple needs to create a notification that tells you when someone has read your message. @118936 @115858 @AppleSupport make it happen.,2680191,2017-11-19 14:35:02+00:00,"@754080 We have ""Send Read Receipts"" feature in your Message settings. With this on, people are notified when you have read their iMessage. This is a feature that everyone has access to. If you're looking for more options on this leave us feedback here: https://t.co/eTPVYVFyd8"
1336314,431729,2017-10-27 14:26:14+00:00,"@AppleSupport It’s actually not. Preordered iPhone X, got a notice saying the Carrier wasn’t available. Reserved, but can’t get clarification at all.",1336317,2017-10-27 17:06:26+00:00,"@431729 At this point, you'll want to reach out to our Sales experts: https://t.co/8yjRd1Xo0i"
938170,342391,2017-10-11 00:45:01+00:00,@AppleSupport me ajuda,938169,2017-10-11 01:52:29+00:00,"@342391 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt"
211288,160183,2017-10-04 18:14:10+00:00,@AppleSupport could you please make it simple like what is the first important two steps i have to do first and thank you so much,211287,2017-10-04 18:33:58+00:00,@160183 The following article can guide you on this: https://t.co/apt0gLeQET
2043952,604449,2017-10-04 10:13:50+00:00,@AppleSupport 3) Any ideas what I need to do so I goes back to how it was before? Spotify is the app I use but it’s since your update 🤡,2043951,2017-10-04 14:09:00+00:00,@604449 Thank you for reaching out to us. We would like to gather more information. Please DM us to get started. https://t.co/GDrqU22YpT
1931176,574667,2017-10-28 14:18:33+00:00,@115858 @AppleSupport What have you done to our phones. Battery life plummets (I’ve been on a flight on airplane mode!) contact list’s a mess,1931175,2017-10-28 15:20:30+00:00,@574667 Let’s team up on this situation. Could you let us know more details via a DM? We’ll keep moving forward from there. https://t.co/GDrqU22YpT
1684491,511908,2017-11-06 14:29:45+00:00,@AppleSupport I lost my photos of last 8 months because my iphone told me that I entered wrong passcode. The same code worked 10 mins earlie,1684490,2017-11-06 17:04:31+00:00,@511908 DM us using the link below. We'll work together from there. https://t.co/GDrqU22YpT
1802463,541605,2017-10-13 05:49:06+00:00,"@115948 @AppleSupport how to see all new releases on Apple Music? Album releases today, visible in albums, but dont see in new releases",1802462,2017-10-13 13:12:01+00:00,@541605 Thanks for reaching out! We can help. Can you tell us which device you're using with Apple Music? Send us a DM and let us know. https://t.co/GDrqU22YpT
247613,174835,2017-10-08 03:26:28+00:00,@AppleSupport Yes. This didn’t start until after I did the most recent update. I have to restart my phone to get it charging properly.,247615,2017-10-08 12:43:26+00:00,"@174835 We'd like to review additional support options, please join us in DM to continue. https://t.co/GDrqU22YpT"
1647391,503309,2017-11-06 01:11:03+00:00,@115858 needs to get it together with this update. I’m sick of my I️ turning to a question mark in a box! #apple #glitch #iOS11,1647390,2017-11-06 02:37:52+00:00,@503309 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2119422,624581,2017-11-08 06:40:01+00:00,@AppleSupport the one time I️ update my phone it’s fucked up fix it,2119421,2017-11-08 14:57:01+00:00,@624581 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
1962415,581904,2017-10-31 00:03:31+00:00,"I️ realize the irony of a genius tweeting this, but have you seen this? @AppleSupport cleared keyboard dictionary and restarted device. https://t.co/Ux9NFI0iiz",1962414,2017-10-31 00:15:35+00:00,@581904 You're in the right place for help. Tell us a little more about what's going on in a DM and we'll continue there. https://t.co/GDrqU2kzhr
2944457,813391,2017-11-29 11:27:37+00:00,Why has my phone decided to be glitchy all of a sudden? @115858,2944455,2017-11-29 15:08:00+00:00,@813391 We can help figure that out with you today. What's going on with your iPhone? What type of behaviors are you noticing? Provide us as many details so we can take a look at best steps to get this addressed.
1347758,434288,2017-10-27 15:59:29+00:00,@AppleSupport Hi have sent you a DM about my iPhone X preorder. If you’re not the right people to ask point me in the right direction pls,1347757,2017-10-27 17:20:00+00:00,"@434288 We got your DM, and we will respond to you there."
2058610,608856,2017-10-07 02:05:32+00:00,@AppleSupport how do i turn off auto-brightness in IOS 11.0.2. It used to be in the settings but it’s not there anymore. Thanks,2058609,2017-10-07 04:44:29+00:00,"@608856 Let's help. To change this, check: Settings &gt; General &gt; Accessibility &gt; Display Accommodations but DM any further concerns. https://t.co/GDrqU22YpT"
31940,123063,2017-11-01 03:53:24+00:00,HEY @115858 WHY IS MY BLUETOOTH CONSTANTLY TURNING ITSELF ON BY ITSELF I WANT ANSWERS,31939,2017-11-01 12:32:36+00:00,"@123063 Are you disabling Bluetooth from Control Center? If so, this is expected in iOS 11. Here's more info: https://t.co/vzVz37YMv0"
1476486,462794,2017-11-02 20:18:57+00:00,Still having issues w/ @115890 Exchange on @115858 macOS High Sierra 10.13.1. Bogs down &amp; stops downloading new messages. Not good.,1476485,2017-11-02 22:35:00+00:00,@462794 Let's help you with this. Reach out to us in DM with more information. https://t.co/GDrqU22YpT
2777643,776021,2017-11-21 16:23:41+00:00,@AppleSupport does this apply though if it isn't just an app freezing but my Mac logs out and I have to login in again and everything has shut? It's not just a frozen app,2777644,2017-11-21 16:36:01+00:00,@776021 Thanks for clarifying that. We'd like to look into this further. Click here to join us in DM. We'll continue there. https://t.co/GDrqU22YpT
2112823,623040,2017-11-08 13:53:30+00:00,i’d love to have this pos iphone fixed. thanks @115858 for the new &amp; improved update that royally fucked it! 🤗,2112822,2017-11-08 16:41:28+00:00,@623040 We'd like to help with any issues you're having. DM us and tell us more about what's happening with your iPhone. https://t.co/GDrqU22YpT
1773417,532995,2017-11-08 02:51:56+00:00,@AppleSupport Phone just arrived in the mail today,1773418,2017-11-08 03:32:26+00:00,@532995 Okay. Let us help you get to enjoying your new iPhone as expected. DM us so we can better assist you: https://t.co/GDrqU22YpT
2289412,665108,2017-11-12 03:34:39+00:00,Dear @115858 my phone won't let me cancel iPhone subscriptions. I know you like money but stealing is rude.,2289411,2017-11-12 05:25:29+00:00,@665108 We'd be happy to help. What happens when you try canceling a subscription? Do you get an error message? Check out this for info on subscription cancellation: https://t.co/v28rj2Nxax Any questions or trouble? Get with us in DM. https://t.co/GDrqU22YpT
2294480,666265,2017-11-11 22:03:49+00:00,@AppleSupport cara memperbaiki iphone 5 fleaker (layar berbayang),2294479,2017-11-11 23:29:00+00:00,@666265 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj
2013031,595230,2017-11-05 04:27:32+00:00,bruh if @115858 don’t fix this “I️” situation,2013029,2017-11-05 16:01:00+00:00,@595230 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT
2440836,723890,2017-11-16 08:21:17+00:00,"@303340 @AppleSupport iPhone 7 Plus here in the UK, battery was fine until iOS 11.1 even worse with iOS 11.1.1!",2547106,2017-11-16 14:41:26+00:00,"@723890 We'd like to look into the battery life you're getting after the update. Go ahead and DM us your country, and we'll continue there. https://t.co/GDrqU22YpT"
1213484,404814,2017-10-25 16:44:02+00:00,"@AppleSupport Since the last update, there isn’t an option to disable iCloud music",1213486,2017-10-25 17:07:28+00:00,@404814 Let's look at this a bit closer. Join us in DM using this link: https://t.co/GDrqU22YpT
792400,160622,2017-10-08 00:33:53+00:00,"@AppleSupport is there any official way to force the iPhone 7 (not plus) into landscape on the home screen,",792399,2017-10-08 02:39:24+00:00,@160622 Home screen rotation is only available on the Plus iPhones. This article talks about it a bit https://t.co/42YQu2SoDY
1913008,569830,2017-11-25 10:19:56+00:00,When you update to the latest iOS and everything’s slower and your battery life sucks. Thanks @115858. Response Monkey found via @569831 https://t.co/zvIOkRrPD2,1913007,2017-11-25 14:22:00+00:00,@569830 We can help. Please DM us details on the issues with the battery life and performance. We'll work with you on resolving these issues. https://t.co/GDrqU22YpT
2633398,349676,2017-10-31 00:35:05+00:00,@AppleSupport my iMessage doesn’t work on phone but works on iPad. I did all the resets and everything still doesn’t work only sms. Help!,2633397,2017-10-31 00:46:00+00:00,"@349676 Thanks for reaching out. We would love to help. When you have a free moment, please tell us when you first encountered this issue."
1441974,454562,2017-11-02 12:42:19+00:00,@AppleSupport iPhone 6S Plus!,1441976,2017-11-02 15:24:30+00:00,@454562 Thank you. Which iOS version is installed? You can find this by going to Settings &gt; General &gt; About.
1598599,490991,2017-11-04 22:12:54+00:00,@AppleSupport #iPhoneUpdate is ruining my life 🗣 https://t.co/gbqQVyKsWF,1598598,2017-11-05 03:34:27+00:00,@490991 Let's look here together for the resolution: https://t.co/sDSg93LaFu DM us with any questions. https://t.co/GDrqU22YpT
834557,318728,2017-12-02 16:56:31+00:00,@AppleSupport What’s that line under the LTE? https://t.co/SFjbfsNyjB,834556,2017-12-02 20:39:02+00:00,@318728 We’re glad you asked! This is a line indicating you can swipe down to access more information. Swipe the line under LTE down and you’ll access the Control Center. This page will give you more information about the gestures on your iPhone X: https://t.co/OI9DIHyFpX
62241,130254,2017-11-01 22:26:53+00:00,@AppleSupport No I don’t &amp; I have the latest update,62242,2017-11-01 23:06:26+00:00,@130254 Go ahead and send us a DM. Let us know the country you're in. We'll do our best to help. https://t.co/GDrqU22YpT
1828584,548779,2017-10-17 11:47:45+00:00,@115858 @115858 upgraded my 6s and now it’s sucking the life out of my battery - what gives? #notanimprovement,1828583,2017-10-17 13:49:00+00:00,@548779 We want to help with your battery. Look here for a few tips: https://t.co/bivpdfBNJ6 DM us if you're still having trouble. https://t.co/GDrqU22YpT
2093698,618624,2017-11-08 03:35:52+00:00,Apple got a new phone update &amp; don’t know how to act smh. My phone dies even when I️ barely use it,2093697,2017-11-08 05:27:25+00:00,@618624 We want to help you with this issue. Please send us a DM and we'll take it from there. https://t.co/GDrqU22YpT
2241232,653452,2017-11-11 00:54:45+00:00,@AppleSupport 11.1,2241234,2017-11-11 02:35:26+00:00,"@653452 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.1. For more info, check out: https://t.co/4f8hwT5to6"
1698458,515141,2017-11-06 22:59:03+00:00,@AppleSupport Thanks seems to be working so far I hope lol,1698457,2017-11-06 23:56:00+00:00,@515141 Great! We're always happy to be of service. Take care.
1913195,569885,2017-11-25 08:04:55+00:00,@AppleSupport I have got iPhone 7 in jan 17 n nov 17there is hardware problem.brought iPhone 4 in 2011 no problem until 2017?Quality lacks,1913194,2017-11-25 14:03:00+00:00,@569885 What issue are you experiencing with the iPhone 7? Let us know in DM by clicking on the link below. We'll continue there. https://t.co/GDrqU22YpT
665601,278564,2017-10-04 17:43:18+00:00,@AppleSupport Why is my Apple rechargeable battery charger light blinking amber?,665599,2017-10-04 18:09:01+00:00,@278564 We'd be happy to assist however we can. Could you tell us more about this charger or even send us a picture of it? Thanks.
1852083,366911,2017-10-19 00:44:26+00:00,@AppleSupport Help! I’m going into work and I need my iPad Pencil and iPad Pro but my Apple Pencil isn’t turning on!,1852082,2017-10-19 01:06:30+00:00,@366911 Let's check it out. Has the Pencil been charged using the steps here: https://t.co/QijwTlQ8HO We can continue in DM. https://t.co/GDrqU22YpT
2301747,667998,2017-11-12 14:52:16+00:00,@AppleSupport are AirPods region free? As in charging them. Bought in USA on vacation in Europe. I know most phones are but want to double check on AirPods.,2301746,2017-11-12 18:03:00+00:00,"@667998 Great question! Charging your AirPods is done the same way, regardless of the country you're in. Learn more here: https://t.co/rrVuvXThX5"
2012401,595067,2017-11-05 03:04:23+00:00,@115858 @AppleSupport,2012400,2017-11-05 14:24:00+00:00,@595067 We'd like to help you out. Take a look at this article: https://t.co/xXaXeeSRt9 Reach out via DM if you need more help. https://t.co/GDrqU22YpT
63193,130497,2017-11-01 20:58:45+00:00,@AppleSupport Download apparently complete but now won’t pair with phone. Watch now unusable. Sons watch has done exactly the same on the same update,63192,2017-11-01 21:49:00+00:00,@130497 We've received your DMs and will continue there.
1545920,478751,2017-10-28 14:54:47+00:00,@AppleSupport Anyone else having issues with preorder validation for preorder walk-in for #iphoneX ? Extremely frustrating!! @115858 HELP???,1545919,2017-10-28 15:43:27+00:00,@478751 We’d like to look into options for you. DM us your country location to get started. https://t.co/GDrqU22YpT
5821,117100,2017-10-31 23:28:41+00:00,"Dear @AppleSupport this new update sucks ,I have too many problems with my phone now ! Blurry screen , black screen , frozen phone !",5820,2017-10-31 23:41:29+00:00,@117100 Getting the expected performance from your iPhone is very important to us. Let us know the exact iOS version to get started.
1525993,473929,2017-11-03 17:34:41+00:00,@AppleSupport this is a scam isn’t it? https://t.co/UYMHkkF7TQ,1525992,2017-11-03 21:57:00+00:00,@473929 This message is not legitimate. Here is a great article to help identify and report suspicious messages: https://t.co/V2QRdtocGo
1901454,566656,2017-10-24 02:02:54+00:00,@115858 please explain to me why my phone keeps freezing every fucking 5 minutes,1901453,2017-10-24 02:20:24+00:00,@566656 Let's help take a closer look and get this resolved. DM us the version of iOS you're using and we can go from there together. https://t.co/GDrqU22YpT
919193,338207,2017-10-10 18:08:42+00:00,@338208 @AppleSupport Was this resolved I have the same issue,919190,2017-10-10 18:55:01+00:00,"@338207 Let's look into this together. What's the exact issue you're seeing, and the version number of iOS 11 installed on your iPad?"
568457,186654,2017-12-03 02:11:35+00:00,I can’t do Apple Pay cash. On my iPhone X iOS 11.2 @115858 @AppleSupport,568455,2017-12-03 02:16:53+00:00,"@186654 Hi. If you're in the US, those features will require iOS 11.2 and will begin rolling out early next week."
387201,207655,2017-10-09 06:07:24+00:00,#staingate @115858 @AppleSupport :( https://t.co/bgrgGyHgKE,387200,2017-10-09 13:38:52+00:00,@207655 We can help with that. Go ahead and join us within DM so we can explore the options available to you: https://t.co/GDrqU22YpT
2445262,701067,2017-11-15 00:42:02+00:00,Why is my phone searching for service after I updated to iOS 11.1 @AppleSupport,2445260,2017-11-15 00:55:00+00:00,@701067 Our latest version is 11.1.1. Are you on that version? Go ahead and DM us and we will go from there. https://t.co/GDrqU22YpT
1803251,470199,2017-10-13 14:34:06+00:00,"Thanks @AppleSupport @115858 , my phone lost 20% battery while I slept. #iOS11",1803250,2017-10-13 15:22:00+00:00,@470199 Thanks for reaching out to us. We are always happy to help. Send us a DM so we can look into this together. https://t.co/GDrqU22YpT
2422447,695768,2017-11-14 18:39:20+00:00,@AppleSupport I tried cleaning the Touch ID sensor but it still wouldn’t recognise my finger,2422449,2017-11-14 19:14:02+00:00,"@695768 Have you tried any additional troubleshooting that we've not talked about yet? If you haven't yet, let's try a standard restart, here's how: https://t.co/OWRDHWSt4h"
1682493,511468,2017-11-06 16:44:36+00:00,@AppleSupport That doesn’t work 🙄 get it together .,1682495,2017-11-06 19:14:30+00:00,@511468 Got it. Please send us a DM and we'll continue from there. https://t.co/GDrqU2kzhr
235283,172031,2017-10-05 07:08:44+00:00,@AppleSupport @126972 The latest update is absolutely savaging my battery. Since iOS11 background consumption is horrible. (iPhone 7 Plus) https://t.co/GGWHzSYfck,235282,2017-10-05 13:38:34+00:00,@172031 We want you to get the most out of your battery life. We can help. Send us a DM and we'll take it from there.
1535735,476186,2017-11-03 20:08:13+00:00,@AppleSupport - my partner cant activate his iPhone X on @115990. I had no issued with @115911 for mine. Where is the problem?,1535734,2017-11-04 00:20:01+00:00,"@476186 Have them go ahead and try again. If issues continue, let us know and we'll be happy to continue together."
2041747,532632,2017-11-08 01:44:48+00:00,@115858 @AppleSupport what’s wrong with the keyboard? This autocorrect doesn’t make sense. #applebugs had me thinking it was me doing something wrong... https://t.co/2SzXUpSc6o,2041746,2017-11-08 04:45:32+00:00,@532632 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT
2096170,470503,2017-10-10 14:45:44+00:00,@AppleSupport it’s really annoying and hurting my ears with this sound coming out. Brand new phone out the box two days ago wtf #iphone8plus,2096169,2017-10-10 16:22:30+00:00,@470503 We definitely want to get things working as expected on your new iPhone. Can you DM us the exact version of iOS you are on? https://t.co/GDrqU22YpT
1432481,452625,2017-11-02 05:06:29+00:00,"@AppleSupport we should be able to see our blocked messages and calls, a feature that should be added! Android does it",1432480,2017-11-02 13:19:25+00:00,@452625 We love to hear feedback and suggestions from our customers. You can submit yours here: https://t.co/eTPVYVFyd8
1754055,240819,2017-11-07 16:26:39+00:00,Facts! @AppleSupport @115858 this update messed up my phone. I️ can’t type the word “i “ with out I️ showing up https://t.co/PIKoD00Dtf,1754054,2017-11-07 19:14:39+00:00,@240819 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
1146688,257658,2017-10-17 10:12:20+00:00,@AppleSupport Its happening every time I start my mac book...what causing this problem...or its a sign of aging of SSD...??,1146690,2017-10-17 13:33:34+00:00,@257658 We'd like to help further. Did following the steps in the article we sent temporarily resolve the issue?
2152983,632636,2017-11-09 01:00:45+00:00,"@AppleSupport meu iPhone está detectando que o carregador não é compatível, sendo que o próprio é o original que veio junto com o celular.",2152982,2017-11-09 01:52:42+00:00,"@632636 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt"
518368,239562,2017-12-02 02:36:12+00:00,@AppleSupport iCloud photos are not missing. it’s the ability to sync with photos from Photos app that has dissapeared,518370,2017-12-02 03:44:01+00:00,@239562 Thank you for clarifying that for us. Please reach out to our Photo experts to help you out with this here: https://t.co/IBIY3w3RGR
249296,175228,2017-11-25 02:38:56+00:00,@AppleSupport I just updated to 11.1.2 yesterday. It has been happening every since I upgraded to 11.,249295,2017-11-25 02:49:28+00:00,@175228 Thanks. We want to take a closer look at this. Have you made sure that all of your apps are up-to-date by checking App Store &gt; Updates? There are additional steps to maximize battery life here: https://t.co/BGb00taxed
2434654,364055,2017-10-29 14:09:40+00:00,"@AppleSupport Yep let me in but wouldn’t show iTunes music purchase, I found it a few weeks back but can’t remember where or how to check from iPhone",2434656,2017-10-29 15:06:33+00:00,@364055 The report a problem website will allow you to see your purchases from the past 90 days: https://t.co/7LU2nj59FH
722167,292888,2017-10-11 01:06:17+00:00,@AppleSupport I can’t get the hue dimmer switch to work in home app?,722166,2017-10-11 02:18:24+00:00,@292888 We'd love to help. Which device are you using with the Home app?
939187,257653,2017-11-25 13:58:51+00:00,"@AppleSupport Yes, the screenshots remain at the bottom no matter whichever app I get into, &amp; no matter how many screenshots I take. It is just there. I would have to switch off the display and unlock to make it go away. It happens with screenshots, no matter which app it is of.",939186,2017-11-25 15:31:54+00:00,"@257653 Are the screenshots saving to the Photos app? If you tap the screenshot or press and hold it, does it respond?"
1706861,517275,2017-11-06 21:58:20+00:00,@AppleSupport hello there friend I️ can’t type “I️” normally and also my Snapchat says I️ have no service I️ do can you be of assistance,1706860,2017-11-06 23:10:34+00:00,"@517275 Hey, there. Which device are you experiencing this on? DM us the details and we'll help you out. https://t.co/GDrqU22YpT"
669538,279682,2017-11-18 22:10:40+00:00,@AppleSupport since the newest phone was released the podcast app has been trash. Freezes and turns off two or three times before being able to use. Doesn’t update properly. Any recommendations for a podcast app that works?,669536,2017-11-18 22:53:28+00:00,@279682 We understand how important it is for your apps to work efficiently. We're here to assist. Please take a look at the following article with troubleshooting steps for apps that are not responding: https://t.co/fUZ0NRJxcn
1717495,520063,2017-11-09 10:31:32+00:00,@AppleSupport I haven’t managed to notice a pattern yet- some times it’s multiple times a day,1717497,2017-11-09 15:37:00+00:00,@520063 We'd like to continue looking into this with you. Let's meet in DM. https://t.co/GDrqU22YpT
1344587,433555,2017-10-27 14:06:22+00:00,"@AppleSupport Err, are you ever gonna reply to chat...or am i supposed to just sit here all day! #AppleStore #applefail #iPhoneX",1344586,2017-10-27 16:41:00+00:00,@433555 We'd be happy to help any way we can! What's going on? https://t.co/GDrqU22YpT
1033253,364461,2017-10-14 17:53:45+00:00,Since updating my iPhone 6 to iOS 11.0.3 @115858 I’ve had nothing but trouble. Very glitchy slow and annoying! And phone overheats! 😅Any updates coming?,1033251,2017-10-14 18:22:31+00:00,@364461 We can look into these issues with you. Can you please message us in DM? https://t.co/GDrqU22YpT
1967183,489276,2017-10-31 09:27:51+00:00,What IOS 11 has done to my iPhone battery. It’s 925 and I have 42% battery left . Wow @AppleSupport https://t.co/igRsVckDhG,1967182,2017-10-31 13:23:00+00:00,@489276 You've come to the right place. What specific version of iOS 11 is currently installed? Let us know via DM. https://t.co/GDrqU22YpT
