example_id,tweet_id,customer_text,next_agent_response,gold_intent,gold_action,gold_reason,model_intent,model_confidence,evidence_level,top_similarity,model_action,model_reason,model_reply,evidence_count,top_evidence_customer,top_evidence_response
gold_146,356794,telefonum hala bana gelmemesi @AppleSupport,@200719 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,purchases_billing,escalate,"Purchase, subscription, payment, refund, or billing issue.",hardware_device,1.0,strong,0.6444,escalate,The 'hardware_device' intent is designated as high-risk and requires human review.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@314069 @AppleSupport @115858 Hala denetim merkezinden hücreseli açamıyorum batu ağlıcam..,@315373 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj
gold_147,1552171,"@AppleSupport Yeah, didn’t work. Software update?",@480274 We'd like to take a closer look. Please DM us your current iOS version and we'll go from there. https://t.co/GDrqU2kzhr,software_update,escalate,Issue is directly related to an operating-system update or version.,software_update,0.9132,strong,1.0,auto_handle,The intent is considered low-risk and both classification confidence and historical evidence exceed the fixed handling thresholds.,Thanks for reaching out. We'd like to help with the software update issue. Similar AppleSupport cases were handled by checking the device and iOS version and understanding what happens during or after the update. Please let us know your device model and current iOS version.,3,"@AppleSupport Yeah, didn’t work. Software update?",@480274 We'd like to take a closer look. Please DM us your current iOS version and we'll go from there. https://t.co/GDrqU2kzhr
gold_148,1057999,@AppleSupport Thanks I will the updates,@369803 You're welcome! Let us know if you have any questions while updating. We're happy to help every step of the way.,software_update,auto_handle,Issue is directly related to an operating-system update or version.,software_update,0.3999,moderate,0.4105,escalate,Intent classification confidence is below the safe handling threshold. Software-update issues require higher classification confidence before automation. Software-update issues require stronger historical evidence before automation.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@AppleSupport Thanks :),@393436 It is our pleasure. We hope you have a great day!
gold_149,1993414,@AppleSupport Like so ^,@589939 Thanks for bringing this to our attention. Which device and software version are you using? Click here and join us in DM: https://t.co/GDrqU22YpT,other,escalate,Insufficient context or a general/novel issue.,hardware_device,0.7156,moderate,0.4479,escalate,The 'hardware_device' intent is designated as high-risk and requires human review.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,"@AppleSupport like, folks... https://t.co/k78ngtYaUR",@517714 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
gold_150,103148,@AppleSupport Omg yesss thank you !!!!,@138689 You're very welcome. Please let us know if you have any additional questions. We're happy to help. Have a great evening!,other,auto_handle,Insufficient context or a general/novel issue.,hardware_device,0.7874,strong,0.6261,escalate,The 'hardware_device' intent is designated as high-risk and requires human review.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@AppleSupport Omg SEE,@477027 We want to help. Try the steps in this article: https://t.co/xU1AGHStV6 Then DM us if you still need us. https://t.co/GDrqU22YpT
gold_151,1596632,@AppleSupport I got the latest update,@490505 OK.  Let's take this conversation to DM. https://t.co/GDrqU22YpT,software_update,escalate,Issue is directly related to an operating-system update or version.,software_update,0.9389,strong,0.5737,auto_handle,The intent is considered low-risk and both classification confidence and historical evidence exceed the fixed handling thresholds.,Thanks for reaching out. We'd like to help with the software update issue. Similar AppleSupport cases were handled by checking the device and iOS version and understanding what happens during or after the update. Please let us know your device model and current iOS version.,3,@AppleSupport I got the iPhone 6s,@201082 Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT
gold_152,1614437,@AppleSupport Yes I did thank you,@495208 You're most welcome. Let us know if you have any other questions!,other,auto_handle,Insufficient context or a general/novel issue.,hardware_device,0.8645,strong,0.8415,escalate,The 'hardware_device' intent is designated as high-risk and requires human review.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@AppleSupport Yes i did,@330326 Got it. Does the word unknown appear as the Caller ID or is it just showing the phone number? DM the answer. https://t.co/GDrqU22YpT
gold_153,119522,Why the website doesn’t work?! @115858 @AppleSupport,@142518 Hi there. Which site are you trying to visit? Have you tried a different browser? Let us know.,apps_services,auto_handle,Application or Apple service functionality issue.,hardware_device,0.4702,moderate,0.371,escalate,The 'hardware_device' intent is designated as high-risk and requires human review. Intent classification confidence is below the safe handling threshold.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@115858 Hey. Why the fuck doesn’t “I️” work? 👀,@513889 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz
gold_154,1967078,What sorcery is this @115858 @AppleSupport ?!,@582927 We'd like to look into this with you. DM us including the device you have and the iOS version installed. We'll go from there. https://t.co/GDrqU22YpT,other,escalate,Insufficient context or a general/novel issue.,hardware_device,0.7354,strong,0.6675,escalate,The 'hardware_device' intent is designated as high-risk and requires human review.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@AppleSupport what sorcery is this??? https://t.co/7TJWBAz59A,"@787543 Let's put our heads together to see if we can find out. Send us a DM with the link below and let us now which iPhone model you have and it's iOS version. Tell us about when it started and whether you have a case or screen protector on your iPhone, too. https://t.co/GDrqU22YpT"
gold_155,2024949,@AppleSupport wtf is this shit ⬆️,@598843 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT,keyboard_input,auto_handle,"Keyboard, typing, or autocorrect issue.",hardware_device,0.7945,strong,0.7573,escalate,The 'hardware_device' intent is designated as high-risk and requires human review.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,Bro @AppleSupport wtf is this “ I️ “ shit,@467485 Let's take a look into this together. Which device and OS are we working with? Let us know in DM. https://t.co/GDrqU22YpT
gold_156,2067745,@115858  dont worry i fixed it,@611469 We're glad to see that you've got it covered! This article has great info on taking screenshots: https://t.co/iQkc2ZuaLN,other,auto_handle,Insufficient context or a general/novel issue.,hardware_device,0.2473,moderate,0.4404,escalate,The 'hardware_device' intent is designated as high-risk and requires human review. Intent classification confidence is below the safe handling threshold.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@115858 WAIT I️ FIXED IT,"@672983 We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. Follow the steps here: https://t.co/80YRnjDFDk"
gold_157,2138894,@AppleSupport Dose this mean jailbreck,"@671655 Can you please elaborate more on your question so that we can better support you? For example, can you tell us what you mean by jailbreak? Is your phone broken? If so, can you please tell us what is not working for you?",other,escalate,Insufficient context or a general/novel issue.,hardware_device,0.7348,strong,1.0,escalate,The 'hardware_device' intent is designated as high-risk and requires human review.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@AppleSupport Dose this mean jailbreck,"@671655 Can you please elaborate more on your question so that we can better support you? For example, can you tell us what you mean by jailbreak? Is your phone broken? If so, can you please tell us what is not working for you?"
gold_158,2309072,@AppleSupport it still doesn’t work,@669746 We'd like to request additional information. Please meet us in DM. https://t.co/GDrqU22YpT,other,escalate,Insufficient context or a general/novel issue.,hardware_device,0.6434,strong,1.0,escalate,The 'hardware_device' intent is designated as high-risk and requires human review. Intent classification confidence is below the safe handling threshold.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@AppleSupport it still doesn’t work,@669746 We'd like to request additional information. Please meet us in DM. https://t.co/GDrqU22YpT
gold_159,98873,My iPhone screen is broken @AppleSupport,@137645 We are here to help. DM us your current country and we can take a look at this. https://t.co/GDrqU22YpT,repair_support,escalate,Repair/service or physical device issue requires service handling.,hardware_device,0.7923,strong,1.0,escalate,The 'hardware_device' intent is designated as high-risk and requires human review.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,My iPhone screen is broken @AppleSupport,@137645 We are here to help. DM us your current country and we can take a look at this. https://t.co/GDrqU22YpT
gold_160,2847505,@AppleSupport Everything Is Up To Date,"@791931 Thanks for clarifying. From here, we'd like to take a closer look into this in DM. Send us a message and we'll follow up there. https://t.co/GDrqU22YpT",software_update,escalate,Issue is directly related to an operating-system update or version.,hardware_device,0.683,strong,0.5968,escalate,The 'hardware_device' intent is designated as high-risk and requires human review. Intent classification confidence is below the safe handling threshold.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,"@AppleSupport I️ have the iPhone 8, and yes everything is up to date.",@170495 Thanks for letting us know. We'd like to take a closer look at what's happening via DM. Reach out to us via the following link: https://t.co/GDrqU22YpT
gold_161,2691766,@AppleSupport #iOS version 11.0.1.,"@756671 Thank you. Let's begin our steps by backing up your iPhone and updating to iOS 11.1.2 and then test to see if we're still noticing the issue.
How to back up: https://t.co/4f8hwT5to6
Update the iOS software on your iPhone: https://t.co/80YRnjDFDk",software_update,escalate,Issue is directly related to an operating-system update or version.,software_update,0.8605,strong,0.9488,auto_handle,The intent is considered low-risk and both classification confidence and historical evidence exceed the fixed handling thresholds.,Thanks for reaching out. We'd like to help with the software update issue. Similar AppleSupport cases were handled by checking the device and iOS version and understanding what happens during or after the update. Please let us know your device model and current iOS version.,3,@115858 @AppleSupport iOS version : 11.1.2,"@287016 We're happy to help with downloading your apps. Meet us in DM with more details, such as any errors messages you're getting and which country you're in, and we'll get started. https://t.co/GDrqU22YpT"
gold_162,451364,@AppleSupport Updated and it’s still happening https://t.co/JkNINHPaaU,@222032 Thank you for updating us on the results. We have a few more steps to try with you. Let's touch base in DM https://t.co/GDrqU22YpT,software_update,escalate,Issue is directly related to an operating-system update or version.,software_update,0.5482,strong,1.0,escalate,Intent classification confidence is below the safe handling threshold. Software-update issues require higher classification confidence before automation.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@AppleSupport Updated and it’s still happening https://t.co/JkNINHPaaU,@222032 Thank you for updating us on the results. We have a few more steps to try with you. Let's touch base in DM https://t.co/GDrqU22YpT
gold_163,1481915,@115858 fix this shit https://t.co/v2KifA473q,@464094 We're here to help. Are you using iOS 11.1? Let's meet in DM and we'll go from there. https://t.co/GDrqU22YpT,software_update,escalate,Issue is directly related to an operating-system update or version.,keyboard_input,0.3352,strong,1.0,escalate,Intent classification confidence is below the safe handling threshold.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@115858 FIX THIS SHIT https://t.co/JCsc5aXFLm,@352094 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT
gold_164,919211,FML @AppleSupport help me https://t.co/t8LnITLn75,@338214 We want to help. Meet us in DM and we'll work towards a solution together. https://t.co/GDrqU2kzhr,other,escalate,Insufficient context or a general/novel issue.,hardware_device,0.8447,strong,0.7802,escalate,The 'hardware_device' intent is designated as high-risk and requires human review.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@115858 @AppleSupport help me!!! https://t.co/UKY0ebnVBG,@446719 We're here to help you. Have you tried the steps here? https://t.co/sf0JEbUJVS Let us know if this helps.
gold_165,449427,@AppleSupport iOS 11.1.2.. apps are updated too,@221512 Okay great. We can go ahead and take a further look in to this today. Send us a DM to continue. https://t.co/GDrqU22YpT,software_update,escalate,Issue is directly related to an operating-system update or version.,software_update,0.9919,strong,1.0,auto_handle,The intent is considered low-risk and both classification confidence and historical evidence exceed the fixed handling thresholds.,Thanks for reaching out. We'd like to help with the software update issue. Similar AppleSupport cases were handled by checking the device and iOS version and understanding what happens during or after the update. Please let us know your device model and current iOS version.,3,@AppleSupport iOS 11.1.2.. apps are updated too,@221512 Okay great. We can go ahead and take a further look in to this today. Send us a DM to continue. https://t.co/GDrqU22YpT
gold_166,2063034,@115858 That was rhetorical,@610135 Help is here. Let's check your Mail settings together via DM and find the best option for you. Tap here to DM us: https://t.co/GDrqU22YpT,apps_services,escalate,Application or Apple service functionality issue.,apps_services,0.1828,strong,0.566,escalate,Intent classification confidence is below the safe handling threshold.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@115858 That’s character “I”...,@498607 We've seen the issue you're talking about and we have a workaround for it: https://t.co/xXaXeeSRt9 Did that help?
gold_167,2946983,"@AppleSupport lost my iphone, check DMs please",@813952 We've received your DM and will reply to you shortly to help address this issue. Thank you for your patience.,hardware_device,escalate,General device hardware or device-function problem.,hardware_device,0.4085,strong,0.709,escalate,The 'hardware_device' intent is designated as high-risk and requires human review. Intent classification confidence is below the safe handling threshold.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@AppleSupport check dms please,@361942 We have received your DM and will respond there shortly.
gold_168,1327435,@AppleSupport iPhone 7 Plus 11.1.2,@429710 Thanks for that. Let's see what we can do to further assist. DM us and we'll continue from there. https://t.co/GDrqU22YpT,software_update,escalate,Issue is directly related to an operating-system update or version.,hardware_device,0.7586,strong,0.7028,escalate,The 'hardware_device' intent is designated as high-risk and requires human review.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@AppleSupport iPhone 7 Plus,@781291 Has it been updated recently? What iOS version is running? Are you able to get past the lock screen?
gold_169,429149,"iOS 11 bugs 😅
@115858 @AppleSupport https://t.co/39OEzjdoaQ","@217053 We'll help! Has the device been restarted since it happened? If not, let's do that using: https://t.co/OWRDHWSt4h",software_update,escalate,Issue is directly related to an operating-system update or version.,software_update,0.9551,strong,0.4797,auto_handle,The intent is considered low-risk and both classification confidence and historical evidence exceed the fixed handling thresholds.,Thanks for reaching out. We'd like to help with the software update issue. Similar AppleSupport cases were handled by checking the device and iOS version and understanding what happens during or after the update. Please let us know your device model and current iOS version.,3,@115858 @AppleSupport https://t.co/5iJdPOnSn5,@416266 We'd like to help! Check out this article: https://t.co/Ui1yTnOCUz
gold_170,679915,@AppleSupport And yes 11.0.2,"@282222 Let's start with the Touch ID. What's the iOS version? Also, have you tried all the suggestions here? https://t.co/xqiXha6yeB",hardware_device,auto_handle,General device hardware or device-function problem.,hardware_device,0.6986,strong,0.6545,escalate,The 'hardware_device' intent is designated as high-risk and requires human review. Intent classification confidence is below the safe handling threshold.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@AppleSupport Yes 11.0.3,@671522 Thank you. Can you please shoot us a DM and we will gather more details there? https://t.co/GDrqU22YpT
gold_171,1145079,@AppleSupport 11.0.1,@389493 Thanks for providing that for us. Let's get your device on the latest update which is 11.0.3: https://t.co/80YRnjDFDk,software_update,auto_handle,Issue is directly related to an operating-system update or version.,hardware_device,0.9493,strong,1.0,escalate,The 'hardware_device' intent is designated as high-risk and requires human review.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@AppleSupport 11.0.2,"@777952 Let's get your software up-to-date to see if the issue persists. Remember to create a backup first. You can find instructions here: https://t.co/80YRnjDFDk If you still have the issue afterward, let us in DM using the link below. https://t.co/GDrqU22YpT"
gold_172,1747343,@AppleSupport ????????? https://t.co/PzaL5Teqpo,@526753 We'd love to help. Which version of OS do you currently have installed? The version can be found in About This Mac.,software_update,auto_handle,Issue is directly related to an operating-system update or version.,hardware_device,0.9599,strong,1.0,escalate,The 'hardware_device' intent is designated as high-risk and requires human review.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@AppleSupport https://t.co/qxuTzjxTEM,"@656914 Okay, that's good to know. Let's continue working on this in DM. Send us one as soon as you get the chance, and we'll take it from there. https://t.co/GDrqU22YpT"
gold_173,864872,@AppleSupport 11.0.2,@325403 Thank you. Which iPhone are you currently using? Let us know in DM. https://t.co/GDrqU22YpT,software_update,auto_handle,Issue is directly related to an operating-system update or version.,hardware_device,0.9493,strong,1.0,escalate,The 'hardware_device' intent is designated as high-risk and requires human review.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@AppleSupport 11.0.2,"@777952 Let's get your software up-to-date to see if the issue persists. Remember to create a backup first. You can find instructions here: https://t.co/80YRnjDFDk If you still have the issue afterward, let us in DM using the link below. https://t.co/GDrqU22YpT"
gold_174,325514,@AppleSupport iPhone 7.,"@193543 Thank you, and what iOS version are you on?",hardware_device,auto_handle,General device hardware or device-function problem.,hardware_device,0.9388,strong,1.0,escalate,The 'hardware_device' intent is designated as high-risk and requires human review.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@AppleSupport iPhone 7,@360572 Thanks! Let's take a look at this together in DM. https://t.co/GDrqU22YpT
gold_175,488010,@AppleSupport No,"@231163 Since the behavior only occurs while using Twitter, let's have you try all the steps outlined in this support article: https://t.co/fUZ0NRJxcn If the issue remains, meet up with us in DM. https://t.co/GDrqU22YpT",apps_services,escalate,Application or Apple service functionality issue.,hardware_device,0.9363,strong,1.0,escalate,The 'hardware_device' intent is designated as high-risk and requires human review.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@AppleSupport No,@411122 Let's look deeper into this issue. Send us a DM and we'll get started. https://t.co/GDrqU22YpT
gold_176,541132,@230273 @AppleSupport Thanks!,"@245531 Thank you for reaching out. If your device with iOS 11 unexpectedly restarts repeatedly on or after December 2, 2017, this article will walk you through a solution:
https://t.co/osZOKKTalm
As with any update, we also recommend backing up your iPhone first.",software_update,escalate,Issue is directly related to an operating-system update or version.,hardware_device,0.9305,strong,1.0,escalate,The 'hardware_device' intent is designated as high-risk and requires human review.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@AppleSupport Thanks 👌🏻✨,@678704 You're most welcome!
gold_177,1852843,@AppleSupport Crickets.......,@554475 Thanks for confirming. We'd like some additional details to help out with your battery. Send us a DM and we'll continue. https://t.co/GDrqU22YpT,battery_charging,escalate,"Battery, charging, or battery-life issue.",hardware_device,1.0,moderate,0.3715,escalate,The 'hardware_device' intent is designated as high-risk and requires human review.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,2,@505818 I asked @116333 why ios 11 is killing my battery. Also crickets....,@265778 We'd like to look into this with you. DM us details and we'll continue there. https://t.co/GDrqU22YpT
gold_178,2404972,@AppleSupport 11.1.1,"@691752 Very good. Let's take a look under ""If your songs appear in light gray text"" in the following resource: https://t.co/EdSTvsBHD0

If you're still having issues, let us know via DM. https://t.co/GDrqU22YpT",apps_services,auto_handle,Application or Apple service functionality issue.,hardware_device,0.9493,strong,1.0,escalate,The 'hardware_device' intent is designated as high-risk and requires human review.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@AppleSupport 11.0.2,"@777952 Let's get your software up-to-date to see if the issue persists. Remember to create a backup first. You can find instructions here: https://t.co/80YRnjDFDk If you still have the issue afterward, let us in DM using the link below. https://t.co/GDrqU22YpT"
gold_179,905288,@AppleSupport Yes https://t.co/UbYPiMkkaJ,"@334916 Thank you for that screenshot. In DM, please let us know if you've recently signed out of your Apple ID. https://t.co/GDrqU22YpT",account_icloud,escalate,"Apple ID, iCloud, authentication, or account-security issue.",hardware_device,0.9551,strong,1.0,escalate,The 'hardware_device' intent is designated as high-risk and requires human review.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@AppleSupport Yes. https://t.co/IGrAXL62zQ,"@367714 OK, perfect. Please toggle that off, then back on, test to see if the issue remains. If so, please DM us and we'll continue there. https://t.co/GDrqU22YpT"
gold_180,1145169,@AppleSupport iOS 11.0.3,"@389524 Got it, thanks. So that we can explore the best options for your region, DM which country you’re messaging us from. https://t.co/GDrqU22YpT",software_update,auto_handle,Issue is directly related to an operating-system update or version.,software_update,0.9994,strong,1.0,auto_handle,The intent is considered low-risk and both classification confidence and historical evidence exceed the fixed handling thresholds.,Thanks for reaching out. We'd like to help with the software update issue. Similar AppleSupport cases were handled by checking the device and iOS version and understanding what happens during or after the update. Please let us know your device model and current iOS version.,3,@AppleSupport iOS 11.1.2,@791935 Thanks for providing that. We'd like to take a closer look. Send us a DM. https://t.co/GDrqU22YpT
gold_181,2269971,@AppleSupport Thank you,@660524 You're welcome and please feel free to reach back out if we can be of any further assistance!,other,auto_handle,Insufficient context or a general/novel issue.,hardware_device,0.8863,strong,1.0,escalate,The 'hardware_device' intent is designated as high-risk and requires human review.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@AppleSupport Thank you,@483414 You're welcome. Feel free to reach out if you have a question or concern in the future. We're here for you. Enjoy the weekend!
gold_182,1003887,@AppleSupport 5s 11.0.1,"@332809 We've recently released iOS 11.0.3. Try updating to this version, then let us know in DM if the issue still persists. https://t.co/GDrqU22YpT",software_update,auto_handle,Issue is directly related to an operating-system update or version.,hardware_device,0.765,strong,0.9109,escalate,The 'hardware_device' intent is designated as high-risk and requires human review.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@AppleSupport 5s,@324196 Have you tried restarting the device and checking again? Here’s how: https://t.co/d59djUbfjV Send us a DM with further questions. https://t.co/GDrqU22YpT
gold_183,2440873,@AppleSupport help? https://t.co/RWShLGKIei,@511025 We're happy to look into this with you. DM us so we can better assist you: https://t.co/GDrqU22YpT,other,escalate,Insufficient context or a general/novel issue.,hardware_device,0.9223,strong,1.0,escalate,The 'hardware_device' intent is designated as high-risk and requires human review.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@AppleSupport help https://t.co/JH4hAtPtNR,"@260537 Thank you for reaching out to us. To start, what device model are you using and what issue(s) are you experiencing exactly?"
gold_184,1420145,@AppleSupport iOS 11,"@178422 Thanks for keeping your device updated. iOS 11.1 is the current version. For these next steps, let's work together in DM. https://t.co/GDrqU22YpT",software_update,auto_handle,Issue is directly related to an operating-system update or version.,software_update,0.9994,strong,1.0,auto_handle,The intent is considered low-risk and both classification confidence and historical evidence exceed the fixed handling thresholds.,Thanks for reaching out. We'd like to help with the software update issue. Similar AppleSupport cases were handled by checking the device and iOS version and understanding what happens during or after the update. Please let us know your device model and current iOS version.,3,@AppleSupport iOS 11.1.2,@791935 Thanks for providing that. We'd like to take a closer look. Send us a DM. https://t.co/GDrqU22YpT
gold_185,2279585,@AppleSupport I’ve created!,@662743 Thanks for that info. Let's look into this futher. Meet us in DM and we'll continue. https://t.co/GDrqU22YpT,other,escalate,Insufficient context or a general/novel issue.,hardware_device,0.6773,strong,1.0,escalate,The 'hardware_device' intent is designated as high-risk and requires human review. Intent classification confidence is below the safe handling threshold.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@AppleSupport I’ve created!,@662743 Thanks for that info. Let's look into this futher. Meet us in DM and we'll continue. https://t.co/GDrqU22YpT
gold_186,1616759,@AppleSupport ????????😱 https://t.co/L4jSyp6p9v,@495788 We want to look deeper into this with you. Here's a link to DM us. https://t.co/GDrqU22YpT,other,escalate,Insufficient context or a general/novel issue.,hardware_device,0.9599,strong,1.0,escalate,The 'hardware_device' intent is designated as high-risk and requires human review.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@AppleSupport https://t.co/qxuTzjxTEM,"@656914 Okay, that's good to know. Let's continue working on this in DM. Send us one as soon as you get the chance, and we'll take it from there. https://t.co/GDrqU22YpT"
gold_187,1359128,@AppleSupport 11.0.3,@436864 This is not expected behavior and we want to look into this with you. DM us which iPhone and what other steps you have tried. https://t.co/GDrqU22YpT,software_update,escalate,Issue is directly related to an operating-system update or version.,hardware_device,0.9493,strong,1.0,escalate,The 'hardware_device' intent is designated as high-risk and requires human review.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@AppleSupport 11.0.2,"@777952 Let's get your software up-to-date to see if the issue persists. Remember to create a backup first. You can find instructions here: https://t.co/80YRnjDFDk If you still have the issue afterward, let us in DM using the link below. https://t.co/GDrqU22YpT"
gold_188,2227082,@AppleSupport iOS 11.0.3,@162157 Great. Let's chat more in DM. Meet up with us here: https://t.co/GDrqU22YpT,software_update,escalate,Issue is directly related to an operating-system update or version.,software_update,0.9994,strong,1.0,auto_handle,The intent is considered low-risk and both classification confidence and historical evidence exceed the fixed handling thresholds.,Thanks for reaching out. We'd like to help with the software update issue. Similar AppleSupport cases were handled by checking the device and iOS version and understanding what happens during or after the update. Please let us know your device model and current iOS version.,3,@AppleSupport iOS 11.1.2,@791935 Thanks for providing that. We'd like to take a closer look. Send us a DM. https://t.co/GDrqU22YpT
gold_189,2966567,@AppleSupport No,@818411 Let's move to DM and we can take a closer look. https://t.co/GDrqU22YpT,other,escalate,Insufficient context or a general/novel issue.,hardware_device,0.9363,strong,1.0,escalate,The 'hardware_device' intent is designated as high-risk and requires human review.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@AppleSupport No,@411122 Let's look deeper into this issue. Send us a DM and we'll get started. https://t.co/GDrqU22YpT
gold_190,186216,@AppleSupport Yes.,@159750 Awesome! Thank you for letting us know. Could you tell us a little more about the behavior(s) you're experiencing?,other,escalate,Insufficient context or a general/novel issue.,hardware_device,0.9462,strong,1.0,escalate,The 'hardware_device' intent is designated as high-risk and requires human review.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@AppleSupport Yes.,@547101 OK and what version of software is the device currently running? (Settings &gt; General &gt; About)
gold_191,2341901,"@AppleSupport My iPhone 7 Plus keeps freezing after the iOS 11 update, I can only use physical buttons and not the screen - takes about a minute before iPhone responds again - when will this be resolved?",@677409 We want to be sure you can use your iPhone without any issues. We can definitely look into this with you. Which iOS 11 version are you running? You can go to Settings &gt; General &gt; About to locate the version.,software_update,escalate,Issue is directly related to an operating-system update or version.,software_update,0.8114,weak,0.2823,escalate,There is insufficient historical resolution evidence for a grounded reply. Software-update issues require stronger historical evidence before automation.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@115858 @AppleSupport what the hell is up with this? When will this be resolved https://t.co/JaMX1Ma9Ct,@528342 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
